Rank,Company,SS,AS,CCS,OES,RTS,TOS
585,bajaj_finserv_ltd_2022_2023,0.1803,1.0,0.4444,0.0,0.5,0.3562
586,galaxy_surfactants_ltd_2023_2024,0.1803,1.0,0.4444,0.0,0.5,0.3562
587,globus_spirits_ltd_2023_2024,0.2791,1.0,0.3333,0.0,0.5,0.3531
588,refex_industries_limited_2023_2024,0.2791,1.0,0.3333,0.0,0.5,0.3531
589,symphony_limited_2023_2024,0.1846,1.0,0.2222,0.0,1.0,0.3517
590,vindhya_telelinks_ltd_2023_2024,0.1803,1.0,0.2222,0.0,1.0,0.3506
591,mps_ltd_2023_2024,0.1553,0.6667,0.4444,0.0,1.0,0.3499
592,sp_apparels_ltd_2023_2024,0.1553,0.6667,0.4444,0.0,1.0,0.3499
593,visaka_industries_ltd_2023_2024,0.2791,1.0,0.1111,0.0,1.0,0.3475
594,united_breweries_ltd_2023_2024,0.0521,0.0,0.3333,0.8,0.5,0.3464
595,ddev_plastiks_industries_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,1.0,0.346
596,edelweiss_financial_services_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,1.0,0.346
597,hindustan_copper_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,1.0,0.346
598,gland_pharma_ltd_2023_2024,0.25,0.6667,0.3333,0.0,1.0,0.3458
599,mahindra_epc_irrigation_ltd_2023_2024,0.25,0.6667,0.3333,0.0,1.0,0.3458
600,ester_industries_ltd_2023_2024,0.275,0.6667,0.0,0.3,1.0,0.3438
601,unitech_ltd_2023_2024,0.275,0.6667,0.0,0.3,1.0,0.3438
602,sasken_technologies_ltd_2022_2023,0.1509,1.0,0.2222,0.0,1.0,0.3433
603,jaiprakash_power_ventures_limited_2023_2024,0.1285,0.6667,0.4444,0.0,1.0,0.3432
604,den_networks_ltd_2023_2024,0.1285,0.6667,0.4444,0.0,1.0,0.3432
605,escorts_kubota_ltd_2023_2024,0.2171,1.0,0.5556,0.0,0.0,0.3432
606,roto_pumps_ltd_2023_2024,0.2606,1.0,0.1111,0.0,1.0,0.3429
607,punjab_chemicals_and_crop_protection_ltd_2023_2024,0.0771,0.4333,0.3333,0.3,1.0,0.3426
608,welspun_enterprises_ltd_2023_2024,0.1202,0.6667,0.4444,0.0,1.0,0.3412
609,kotak_mahindra_bank_ltd_2023_2024,0.1202,0.6667,0.4444,0.0,1.0,0.3412
610,hero_motocorp_ltd_2023_2024,0.1285,0.0,0.3333,0.7,0.5,0.3405
611,bhansali_engineering_polymers_ltd_2023_2024,0.0683,0.4333,0.3333,0.3,1.0,0.3404
612,heubach_colorants_india_ltd_2023_2024,0.2276,1.0,0.3333,0.0,0.5,0.3402
613,apl_apollo_tubes_ltd_2023_2024,0.1138,0.6667,0.4444,0.0,1.0,0.3396
614,chennai_petroleum_corporation_ltd_2023_2024,0.1202,0.3333,0.3333,0.5,0.5,0.3384
615,suzlon_energy_ltd_2023_2024,0.1156,0.0,0.3333,0.7,0.5,0.3372
616,computer_age_management_services_ltd_2023_2024,0.1043,0.6667,0.4444,0.0,1.0,0.3372
617,cigniti_technologies_ltd_2023_2024,0.225,0.0,0.2222,0.7,0.5,0.3368
618,syrma_sgs_technology_ltd_2023_2024,0.225,0.0,0.2222,0.7,0.5,0.3368
619,britannia_industries_ltd_2023_2024,0.2093,1.0,0.3333,0.0,0.5,0.3357
620,bajaj_healthcare_ltd_2023_2024,0.0975,0.6667,0.4444,0.0,1.0,0.3355
621,grp_ltd_2023_2024,0.1251,0.6667,0.1111,0.3,1.0,0.3341
622,tvs_holdings_ltd_2023_2024,0.1252,0.6667,0.1111,0.3,1.0,0.3341
623,mastek_ltd_2023_2024,0.1024,0.0,0.3333,0.7,0.5,0.3339
624,dalmia_bharat_sugar_and_industries_ltd_2023_2024,0.1535,0.7667,0.2222,0.3,0.5,0.3339
625,alembic_pharmaceuticals_ltd_2023_2024,0.25,0.7667,0.2222,0.0,1.0,0.3331
626,jio_financial_services_ltd_2023_2024,0.2171,1.0,0.1111,0.0,1.0,0.3321
627,apcotex_industries_ltd_2023_2024,0.1927,1.0,0.3333,0.0,0.5,0.3315
628,indian_railway_finance_corporation_ltd_2023_2024,0.2085,1.0,0.1111,0.0,1.0,0.3299
629,city_union_bank_ltd_2023_2024,0.0837,0.3333,0.3333,0.3,1.0,0.3293
630,nilkamal_ltd_2023_2024,0.2714,1.0,0.4444,0.0,0.0,0.329
631,trent_ltd_2023_2024,0.1803,1.0,0.3333,0.0,0.5,0.3284
632,tarc_ltd_2023_2024,0.0521,0.0,0.5556,0.5,0.5,0.3269
633,avantel_ltd_2023_2024,0.2844,1.0,0.2222,0.0,0.5,0.3267
634,atul_ltd_2023_2024,0.1535,0.6667,0.4444,0.3,0.0,0.3245
635,mindspace_business_parks_reit_2022_2023,0.1395,0.6667,0.5556,0.0,0.5,0.3238
636,yatra_online_ltd_2023_2024,0.0601,0.0,0.3333,0.5,1.0,0.3234
637,tcpl_packaging_ltd_2023_2024,0.1553,0.6667,0.3333,0.0,1.0,0.3222
638,heritage_foods_limited_2023_2024,0.1553,0.6667,0.3333,0.0,1.0,0.3222
639,arihant_capital_markets_ltd_2023_2024,0.375,1.0,0.1111,0.0,0.5,0.3215
640,borosil_ltd_2023_2024,0.1398,0.0,0.4444,0.7,0.0,0.3211
641,skipper_ltd_2023_2024,0.1285,0.6667,0.5556,0.0,0.5,0.321
642,nahar_polyfilms_ltd_2023_2024,0.1202,0.6667,0.5556,0.0,0.5,0.3189
643,supreme_industries_ltd_2023_2024,0.2308,1.0,0.4444,0.0,0.0,0.3188
644,icici_prudential_life_insurance_company_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,1.0,0.3182
645,garware_hitech_films_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,1.0,0.3182
646,subros_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,1.0,0.3182
647,zfsteering_gear_india_ltd_2022_2023,0.1395,0.6667,0.3333,0.0,1.0,0.3182
648,renaissance_global_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,1.0,0.3182
649,apollo_micro_systems_ltd_2023_2024,0.25,0.6667,0.2222,0.0,1.0,0.3181
650,gmr_power_and_urban_infra_ltd_2023_2024,0.25,0.6667,0.2222,0.0,1.0,0.3181
651,gmr_airports_infrastructure_ltd_2023_2024,0.25,0.6667,0.2222,0.0,1.0,0.3181
652,naperol_investments_ltd_2023_2024,0.25,0.6667,0.2222,0.0,1.0,0.3181
653,bigbloc_construction_ltd_2023_2024,0.25,0.6667,0.2222,0.0,1.0,0.3181
654,nahar_spinning_mills_ltd_2023_2024,0.1138,0.6667,0.5556,0.0,0.5,0.3173
655,page_industries_ltd_2023_2024,0.1138,0.6667,0.5556,0.0,0.5,0.3173
656,oriental_aromatics_ltd_2023_2024,0.1086,0.6667,0.5556,0.0,0.5,0.316
657,gulshan_polyols_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,1.0,0.3155
658,tamilnad_mercantile_bank_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,1.0,0.3155
659,infosys_ltd_2022_2023,0.1285,0.6667,0.3333,0.0,1.0,0.3155
660,matrimonycom_ltd_2023_2024,0.1398,0.0,0.2222,0.7,0.5,0.3155
661,hdfc_bank_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,1.0,0.3155
662,birla_corporation_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,1.0,0.3155
663,time_technoplast_ltd_2023_2024,0.2171,1.0,0.4444,0.0,0.0,0.3154
664,bf_utilities_ltd_2022_2023,0.25,0.0,0.1111,0.7,0.5,0.3153
665,bf_investment_ltd_2023_2024,0.25,0.0,0.1111,0.7,0.5,0.3153
666,eris_lifesciences_ltd_2023_2024,0.1553,0.7667,0.4444,0.0,0.5,0.3149
667,epigral_ltd_2023_2024,0.1006,0.6667,0.5556,0.0,0.5,0.314
668,gfl_ltd_2023_2024,0.1202,0.6667,0.3333,0.0,1.0,0.3134
669,landmark_cars_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,1.0,0.3118
670,centrum_capital_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,1.0,0.3118
671,lupin_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,1.0,0.3118
672,mazagon_dock_shipbuilders_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,1.0,0.3118
673,antony_waste_handling_cell_ltd_2023_2024,0.1015,0.6667,0.4444,0.3,0.0,0.3115
674,dlf_ltd_2023_2024,0.0882,0.6667,0.5556,0.0,0.5,0.3109
675,vakrangee_limited_2023_2024,0.225,0.0,0.1111,0.7,0.5,0.309
676,reliance_industrial_infrastructure_ltd_2023_2024,0.225,0.0,0.1111,0.7,0.5,0.309
677,indraprastha gas ltd._brsr2023,0.1082,0.0,0.2222,0.7,0.5,0.3076
678,general_insurance_corporation_of_india_2023_2024,0.1082,0.0,0.2222,0.7,0.5,0.3076
679,aegis_logistics_ltd_2023_2024,0.0923,0.6667,0.3333,0.0,1.0,0.3064
680,state_bank_of_india_2023_2024,0.1024,0.0,0.2222,0.7,0.5,0.3062
681,cyient_limited_2022_2023,0.3107,1.0,0.1111,0.0,0.5,0.3054
682,bajaj_consumer_care_ltd_2023_2024,0.0932,0.3333,0.2222,0.3,1.0,0.3039
683,india_nippon_electricals_ltd_2023_2024,0.0569,0.3333,0.5556,0.0,1.0,0.3031
684,welspun_corp_limited_2023_2024,0.1043,0.7667,0.4444,0.0,0.5,0.3022
685,nazara_technologies_ltd_2023_2024,0.1553,0.6667,0.4444,0.0,0.5,0.2999
686,jupiter_life_line_hospitals_ltd_2023_2024,0.1553,0.6667,0.4444,0.0,0.5,0.2999
687,kcpltd_2023_2024,0.0777,0.0,0.1111,0.8,0.5,0.2972
688,divgi_torqtransfer_systems_ltd_2023_2024,0.1043,0.7667,0.2222,0.0,1.0,0.2966
689,rajratan_global_wire_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
690,swaraj_engines_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
691,indiabulls_real_estate_ltd_2022_2023,0.1395,0.6667,0.4444,0.0,0.5,0.296
692,redington_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
693,elpro_international_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
694,the_anup_engineering_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
695,anand_rathi_wealth_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
696,equinox_india_developments_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
697,exicom_telesystems_ltd_2023_2024,0.1395,0.6667,0.4444,0.0,0.5,0.296
698,avalon_technologies_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
699,krbl_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
700,radiant_cash_management_services_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
701,blue_star_ltd_2023_2024,0.125,0.3333,0.4444,0.0,1.0,0.2924
702,bajaj_finance_limited_2023_2024,0.1202,0.6667,0.4444,0.0,0.5,0.2912
703,tv_today_network_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,1.0,0.2904
704,campus_activewear_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,1.0,0.2904
705,kddl_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
706,power_mech_projects_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
707,ramky_infrastructure_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
708,kopran_ltd_2022_2023,0.25,0.6667,0.1111,0.0,1.0,0.2903
709,savita_oil_technologies_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
710,sastasundar_ventures_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
711,pokarna_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
712,caplin_point_laboratories_ltd_2023_2024,0.15,0.3333,0.1111,0.3,1.0,0.2903
713,mac_charles_india_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
714,lloyds_metals_and_energy_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
715,drreddys_laboratories_ltd_2023_2024,0.2276,1.0,0.3333,0.0,0.0,0.2902
716,steel_strips_wheels_ltd_2023_2024,0.1138,0.6667,0.4444,0.0,0.5,0.2896
717,entertainment_network_india_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,1.0,0.2877
718,samhi_hotels_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,1.0,0.2877
719,optiemus_infracom_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,1.0,0.2877
720,zee_entertainment_enterprises_ltd_2022_2023,0.1285,0.6667,0.2222,0.0,1.0,0.2877
721,zen_technologies_ltd_2022_2023,0.1285,0.6667,0.2222,0.0,1.0,0.2877
722,max_estates_ltd_2023_2024,0.1006,0.6667,0.4444,0.0,0.5,0.2863
723,bajaj_electricals_ltd_2023_2024,0.1202,0.6667,0.2222,0.0,1.0,0.2856
724,spandana_sphoorty_financial_ltd_2023_2024,0.1285,0.0,0.1111,0.7,0.5,0.2849
725,rashtriya_chemicals_fertilizers_ltd_2023_2024,0.0947,0.6667,0.4444,0.0,0.5,0.2848
726,ghcl_ltd_2023_2024,0.0947,0.6667,0.4444,0.0,0.5,0.2848
727,quess_corp_ltd_2023_2024,0.1256,0.0,0.1111,0.7,0.5,0.2842
728,agro_tech_foods_ltd_2023_2024,0.125,0.0,0.1111,0.5,1.0,0.284
729,cupid_ltd_2023_2024,0.1395,0.7667,0.3333,0.0,0.5,0.2832
730,sun_pharma_advanced_research_company_ltd_2023_2024,0.25,0.7667,0.2222,0.0,0.5,0.2831
731,flair_writing_industries_ltd_2023_2024,0.1709,0.7667,0.0,0.3,0.5,0.2827
732,tech_mahindra_ltd_2023_2024,0.1156,0.0,0.1111,0.7,0.5,0.2817
733,mahanagar_telephone_nigam_ltd_2023_2024,0.1256,0.0,0.0,1.0,0.0,0.2814
734,veranda_learning_solutions_ltd_2023_2024,0.225,0.0,0.0,0.7,0.5,0.2812
735,kamdhenu_ltd_2023_2024,0.1285,0.7667,0.3333,0.0,0.5,0.2805
736,nocil_ltd_2023_2024,0.1138,0.7667,0.3333,0.0,0.5,0.2768
737,prince_pipes_and_fittings_ltd_2023_2024,0.0601,0.3333,0.4444,0.0,1.0,0.2761
738,websol_energy_system_ltd_2023_2024,0.1927,1.0,0.1111,0.0,0.5,0.276
739,lt_technology_services_ltd_2023_2024,0.0698,0.0,0.3333,0.5,0.5,0.2758
740,praxis_home_retail_ltd_2021_2022,0.0698,0.0,0.3333,0.5,0.5,0.2758
741,fine_organic_industries_ltd_2023_2024,0.1553,0.6667,0.3333,0.0,0.5,0.2722
742,au_small_finance_bank_ltd_2023_2024,0.0543,0.0,0.3333,0.5,0.5,0.2719
743,jayaswal_neco_industries_ltd_2023_2024,0.0543,0.0,0.3333,0.5,0.5,0.2719
744,vodafone_idea_ltd_2023_2024,0.1285,0.6667,0.5556,0.0,0.0,0.271
745,sona_blw_precision_forgings_ltd_2023_2024,0.125,0.3333,0.5556,0.0,0.5,0.2701
746,piramal_pharma_ltd_2023_2024,0.125,0.3333,0.5556,0.0,0.5,0.2701
747,fortis_healthcare_ltd_2023_2024,0.0543,0.0,0.2222,0.8,0.0,0.2691
748,hbl_power_systems_ltd_2023_2024,0.1202,0.6667,0.5556,0.0,0.0,0.2689
749,skf_india_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
750,south_indian_bank_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
751,maruti_suzuki_india_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
752,ipca_laboratories_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
753,nmdc_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
754,nmdc_steel_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
755,sms_pharmaceuticals_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
756,indostar_capital_finance_ltd_2023_2024,0.25,0.6667,0.2222,0.0,0.5,0.2681
757,tvs_srichakra_ltd_2023_2024,0.25,0.6667,0.2222,0.0,0.5,0.2681
758,tips_industries_ltd_2023_2024,0.25,0.6667,0.2222,0.0,0.5,0.2681
759,parag_milk_foods_ltd_2022_2023,0.25,0.6667,0.2222,0.0,0.5,0.2681
760,avanti_feeds_ltd_2023_2024,0.25,0.6667,0.2222,0.0,0.5,0.2681
761,sml_isuzu_limited_2023_2024,0.25,0.6667,0.2222,0.0,0.5,0.2681
762,popular_vehicles_and_services_ltd_2023_2024,0.25,0.6667,0.2222,0.0,0.5,0.2681
763,dalmia_bharat_ltd_2023_2024,0.1138,0.6667,0.5556,0.0,0.0,0.2673
764,railtel_corporation_of_india_ltd_2022_2023,0.1553,0.6667,0.1111,0.0,1.0,0.2666
765,cantabil_retail_india_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.5,0.2655
766,shriram_properties_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.5,0.2655
767,amrutanjan_health_care_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.5,0.2655
768,uco_bank_2023_2024,0.1285,0.6667,0.3333,0.0,0.5,0.2655
769,gujarat_state_petronet_ltd_2023_2024,0.1043,0.6667,0.5556,0.0,0.0,0.265
770,bliss_gvs_pharma_ltd_2023_2024,0.1202,0.6667,0.3333,0.0,0.5,0.2634
771,tata_teleservices_maharashtra_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
772,ambika_cotton_mills_ltd_2023_2024,0.25,0.6667,0.0,0.0,1.0,0.2625
773,shreyas_shipping_logistics_ltd_2023_2024,0.25,0.6667,0.0,0.0,1.0,0.2625
774,stove_kraft_ltd_2023_2024,0.25,0.6667,0.0,0.0,1.0,0.2625
775,pb_fintech_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,0.5,0.2618
776,ikio_lighting_ltd_2023_2024,0.125,0.0,0.2222,0.5,0.5,0.2618
777,laxmi organic industries limit_brsr2023,0.125,0.0,0.2222,0.5,0.5,0.2618
778,concord_biotech_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,0.5,0.2618
779,keystone_realtors_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,0.5,0.2618
780,harsha_engineers_international_ltd_2023_2024,0.1138,0.6667,0.3333,0.0,0.5,0.2618
781,oberoi_realty_ltd_2023_2024,0.1086,0.6667,0.3333,0.0,0.5,0.2605
782,jindal_worldwide_ltd_2023_2024,0.1086,0.6667,0.3333,0.0,0.5,0.2605
783,zomato_ltd_2022_2023,0.1156,0.0,0.2222,0.7,0.0,0.2595
784,devyani_international_ltd_2023_2024,0.1043,0.6667,0.3333,0.0,0.5,0.2594
785,eicher_motors_ltd_2023_2024,0.1043,0.6667,0.3333,0.0,0.5,0.2594
786,kokuyo_camlin_ltd_2023_2024,0.1138,0.0,0.2222,0.7,0.0,0.259
787,idbi_bank_ltd_2023_2024,0.0698,0.3333,0.5556,0.0,0.5,0.2563
788,medicamen_biotech_ltd_2023_2024,0.0777,0.0,0.2222,0.5,0.5,0.25
789,dcm_nouvelle_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
790,valiant_organics_ltd_2023_2024,0.0,0.0,0.7778,0.0,0.5,0.2444
791,srf_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
792,moschip_technologies_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
793,aether_industries_ltd_2022_2023,0.1553,0.6667,0.2222,0.0,0.5,0.2444
794,orient_paper_industries_ltd_2022_2023,0.1509,1.0,0.2222,0.0,0.0,0.2433
795,gujarat_pipavav_port_ltd_2023_2024,0.1285,0.6667,0.4444,0.0,0.0,0.2432
796,hindustan_foods_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,0.5,0.2404
797,axis bank ltd._brsr2023,0.1395,0.6667,0.2222,0.0,0.5,0.2404
798,emudhra_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,0.5,0.2404
799,beml_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,0.5,0.2404
800,power_finance_corporation_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,0.5,0.2404
801,accelya_solutions_india_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,0.5,0.2404
802,rajnish_wellness_ltd_2023_2024,0.25,0.6667,0.1111,0.0,0.5,0.2403
803,grauer_weil_india_ltd_2023_2024,0.25,0.6667,0.1111,0.0,0.5,0.2403
804,gmbreweries_ltd_2022_2023,0.25,0.6667,0.1111,0.0,0.5,0.2403
805,indiabulls_housing_finance_ltd_2022_2023,0.25,0.6667,0.1111,0.0,0.5,0.2403
806,gmm_pfaudler_ltd_2023_2024,0.0,0.0,0.5556,0.0,1.0,0.2389
807,ambuja_cements_ltd_2023_2024,0.0698,0.4333,0.2222,0.0,1.0,0.238
808,acc_ltd_2023_2024,0.0698,0.4333,0.2222,0.0,1.0,0.238
809,jaiprakash_associates_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
810,ingersollrand_india_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
811,satin_creditcare_network_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
812,filatex_fashions_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
813,gic_housing_finance_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
814,prime_focus_ltd_2023_2024,0.125,0.3333,0.2222,0.0,1.0,0.2368
815,national_peroxide_ltd_2022_2023,0.125,0.3333,0.2222,0.0,1.0,0.2368
816,india_cements_ltd_2023_2024,0.125,0.3333,0.2222,0.0,1.0,0.2368
817,tata_coffee_ltd_2022_2023,0.125,0.3333,0.2222,0.0,1.0,0.2368
818,oil_india_ltd_2023_2024,0.1006,0.6667,0.4444,0.0,0.0,0.2363
819,teamlease_services_ltd_2023_2024,0.1202,0.6667,0.2222,0.0,0.5,0.2356
820,bajaj_hindusthan_sugar_limited_2023_2024,0.1395,0.6667,0.0,0.0,1.0,0.2349
821,ntpc ltd._brsr2023,0.1138,0.6667,0.2222,0.0,0.5,0.234
822,mas_financial_services_ltd_2022_2023,0.125,0.0,0.1111,0.5,0.5,0.234
823,g_n_a_axles_ltd_2022_2023,0.1285,0.6667,0.0,0.0,1.0,0.2321
824,shivalik_rasayan_ltd_2023_2024,0.1006,0.6667,0.2222,0.0,0.5,0.2307
825,sanmit_infra_limited_2023_2024,0.0777,0.3333,0.4444,0.0,0.5,0.2305
826,excel_industries_ltd_2023_2024,0.0975,0.6667,0.2222,0.0,0.5,0.2299
827,mahindra_cie_automotive_limited_2021_2022,0.0543,0.3333,0.4444,0.0,0.5,0.2247
828,shree_renuka_sugars_ltd_2023_2024,0.0837,0.3333,0.1111,0.3,0.5,0.2237
829,fairchem_organics_ltd_2023_2024,0.0777,0.0,0.1111,0.5,0.5,0.2222
830,vadilal_industries_ltd_2023_2024,0.0777,0.0,0.1111,0.5,0.5,0.2222
831,nahar_capital_financial_services_ltd_2023_2024,0.1553,0.6667,0.3333,0.0,0.0,0.2222
832,network18_media_investments_ltd_2022_2023,0.0698,0.0,0.1111,0.5,0.5,0.2202
833,tv18_broadcast_ltd_2022_2023,0.0698,0.0,0.1111,0.5,0.5,0.2202
834,bajel_projects_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.0,0.2182
835,marksans_pharma_ltd_2023_2024,0.0777,0.4333,0.3333,0.0,0.5,0.2178
836,nippon_life_india_asset_management_ltd_2023_2024,0.0777,0.4333,0.3333,0.0,0.5,0.2178
837,accelya solutions india limite_brsr2023,0.1553,0.6667,0.1111,0.0,0.5,0.2166
838,doms_industries_ltd_2023_2024,0.1553,0.6667,0.1111,0.0,0.5,0.2166
839,dhani_services_ltd_2023_2024,0.1553,0.6667,0.1111,0.0,0.5,0.2166
840,everest_kanto_cylinder_ltd_2023_2024,0.0698,0.4333,0.3333,0.0,0.5,0.2158
841,godrej_industries_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.0,0.2155
842,ganesha_ecosphere_ltd_2023_2024,0.025,0.0,0.3333,0.3,0.5,0.2146
843,hdfc_asset_management_company_ltd_2023_2024,0.125,0.3333,0.3333,0.0,0.5,0.2146
844,veritas_india_ltd_2023_2024,0.125,0.3333,0.3333,0.0,0.5,0.2146
845,polyplex_corporation_ltd_2023_2024,0.25,0.6667,0.0,0.0,0.5,0.2125
846,onmobile_global_ltd_2023_2024,0.0,0.0,0.4444,0.0,1.0,0.2111
847,aster_dm_healthcare_ltd_2023_2024,0.0,0.0,0.4444,0.0,1.0,0.2111
848,thomas_cook_india_ltd_2023_2024,0.0,0.0,0.4444,0.0,1.0,0.2111
849,housing_development_finance_corpltd_2021_2022,0.1086,0.6667,0.3333,0.0,0.0,0.2105
850,tata_motors_ltd_2023_2024,0.008,0.0,0.3333,0.3,0.5,0.2103
851,responsive_industries_ltd_2023_2024,0.125,0.3333,0.1111,0.0,1.0,0.209
852,transformers_and_rectifiers_india_ltd_2023_2024,0.125,0.3333,0.1111,0.0,1.0,0.209
853,yasho_industries_ltd_2023_2024,0.125,0.3333,0.1111,0.0,1.0,0.209
854,ngl_finechem_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
855,dhunseri_ventures_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
856,knr_constructions_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
857,jyothy_labs_ltd_2023_2024,0.0777,0.0,0.0,0.5,0.5,0.1944
858,neogen_chemicals_ltd_2023_2024,0.0,0.0,0.7778,0.0,0.0,0.1944
859,speciality_restaurants_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
860,vardhman_special_steels_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
861,rossari_biotech_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
862,gufic_biosciences_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
863,geojit_financial_services_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
864,garden_reach_shipbuilders_engineers_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
865,kajaria_ceramics_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
866,firstsource_solutions_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
867,ashapura_minechem_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
868,kirloskar_industries_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
869,indigo_paints_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
870,themis_medicare_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
871,supreme_petrochem_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
872,max_financial_services_ltd_2023_2024,0.0,0.0,0.5556,0.0,0.5,0.1889
873,xchanging_solutions_ltd_2023_2024,0.1553,0.6667,0.0,0.0,0.5,0.1888
874,vinati_organics_ltd_2022_2023,0.125,0.3333,0.2222,0.0,0.5,0.1868
875,choice_international_ltd_2023_2024,0.0,0.0,0.3333,0.0,1.0,0.1833
876,sandur_manganese_iron_ores_ltd_2023_2024,0.0,0.0,0.3333,0.0,1.0,0.1833
877,sheela_foam_ltd_2023_2024,0.0,0.0,0.3333,0.0,1.0,0.1833
