Rank,Company,SS,AS,CCS,OES,RTS,TOS
584,pearl_global_industries_limited_2023_2024,0.2093,1.0,0.1111,0.0,1.0,0.3301
585,sula_vineyards_ltd_2023_2024,0.2093,1.0,0.1111,0.0,1.0,0.3301
586,mahindra_logistics_ltd_2023_2024,0.1006,0.7667,0.5556,0.0,0.5,0.329
587,central_bank_of_india_2023_2024,0.1043,0.0,0.1111,0.7,1.0,0.3288
588,gufic_biosciences_ltd_2023_2024,0.1803,1.0,0.3333,0.0,0.5,0.3284
589,cigniti_technologies_ltd_2023_2024,0.1553,0.6667,0.5556,0.0,0.5,0.3277
590,unitech_ltd_2023_2024,0.1462,0.7667,0.0,0.5,0.5,0.3266
591,vidhi_specialty_food_ingredients_ltd_2023_2024,0.1949,1.0,0.1111,0.0,1.0,0.3265
592,vguard_industries_ltd_2023_2024,0.1803,0.3333,0.2222,0.7,0.0,0.3256
593,heidelbergcement_india_ltd_2023_2024,0.1086,0.7667,0.3333,0.0,1.0,0.3255
594,hindustan_aeronautics_ltd_2023_2024,0.1413,0.7667,0.0,0.3,1.0,0.3253
595,laxmi_organic_industries_ltd_2023_2024,0.2791,1.0,0.2222,0.0,0.5,0.3253
596,jubilant_foodworks_ltd_2023_2024,0.2515,1.0,0.4444,0.0,0.0,0.324
597,senco_gold_ltd_2023_2024,0.1846,1.0,0.1111,0.0,1.0,0.3239
598,teamlease_services_ltd_2023_2024,0.1803,1.0,0.1111,0.0,1.0,0.3229
599,gujarat_state_fertilizers_chemicals_ltd_2023_2024,0.1553,0.6667,0.3333,0.0,1.0,0.3222
600,axis_bank_ltd_2023_2024,0.0642,0.0,0.2222,0.8,0.5,0.3216
601,cochin_shipyard_ltd_2023_2024,0.375,1.0,0.1111,0.0,0.5,0.3215
602,cartrade_tech_ltd_2023_2024,0.1629,0.6667,0.2222,0.5,0.0,0.3213
603,jyothy_labs_ltd_2023_2024,0.1629,0.6667,0.2222,0.5,0.0,0.3213
604,pcbl_ltd_2023_2024,0.1629,0.6667,0.2222,0.5,0.0,0.3213
605,jubilant_industries_ltd_2023_2024,0.1398,0.0,0.4444,0.7,0.0,0.3211
606,elecon_engineering_coltd_2023_2024,0.2711,1.0,0.1111,0.3,0.0,0.3205
607,privi_speciality_chemicals_ltd_2023_2024,0.1707,1.0,0.1111,0.0,1.0,0.3204
608,gmm_pfaudler_ltd_2023_2024,0.1564,0.6667,0.2222,0.5,0.0,0.3197
609,intellect_design_arena_ltd_2023_2024,0.1564,0.6667,0.2222,0.5,0.0,0.3197
610,ambika_cotton_mills_ltd_2023_2024,0.25,0.6667,0.2222,0.0,1.0,0.3181
611,rhetan_tmt_ltd_2023_2024,0.25,0.6667,0.2222,0.0,1.0,0.3181
612,pfizer_ltd_2023_2024,0.1385,1.0,0.3333,0.0,0.5,0.318
613,godfrey_phillips_india_ltd_2023_2024,0.0923,0.6667,0.7778,0.0,0.0,0.3175
614,motherson_sumi_wiring_india_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,1.0,0.3155
615,sanmit_infra_limited_2023_2024,0.1398,0.0,0.2222,0.7,0.5,0.3155
616,jupiter_life_line_hospitals_ltd_2023_2024,0.1509,1.0,0.1111,0.0,1.0,0.3155
617,kmc_speciality_hospitals_india_ltd_2023_2024,0.1395,0.0,0.2222,0.7,0.5,0.3154
618,schneider_electric_infrastructure_ltd_2023_2024,0.1252,1.0,0.3333,0.0,0.5,0.3146
619,ugro_capital_ltd_2023_2024,0.233,1.0,0.2222,0.0,0.5,0.3138
620,hitachi_energy_india_ltd_2023_2024,0.1324,0.3333,0.2222,0.7,0.0,0.3136
621,godrej_agrovet_ltd_2023_2024,0.1322,0.6667,0.2222,0.3,0.5,0.3136
622,johnson_controlshitachi_air_conditioning_india_ltd_2023_2024,0.1413,0.0,0.1111,1.0,0.0,0.3131
623,birlasoft_ltd_2023_2024,0.1285,0.0,0.2222,0.7,0.5,0.3127
624,adani_green_energy_ltd_2023_2024,0.1202,0.0,0.2222,0.7,0.5,0.3106
625,tejas_networks_ltd_2023_2024,0.1147,0.6667,0.2222,0.3,0.5,0.3092
626,campus_activewear_ltd_2023_2024,0.225,0.0,0.1111,0.7,0.5,0.309
627,ags_transact_technologies_ltd_2023_2024,0.225,0.0,0.1111,0.7,0.5,0.309
628,fusion_micro_finance_ltd_2023_2024,0.3212,1.0,0.1111,0.0,0.5,0.3081
629,ultratech_cement_ltd_2023_2024,0.0849,0.0,0.4444,0.7,0.0,0.3073
630,icici_bank_ltd_2023_2024,0.1156,0.0,0.1111,1.0,0.0,0.3067
631,sapphire_foods_india_ltd_2023_2024,0.1202,0.7667,0.4444,0.0,0.5,0.3062
632,moldtek_packaging_limited_2023_2024,0.1138,0.0,0.1111,1.0,0.0,0.3062
633,cie_automotive_india_ltd_2022_2023,0.1006,0.0,0.2222,0.7,0.5,0.3057
634,atul_ltd_2023_2024,0.0521,0.0,0.6667,0.5,0.0,0.3047
635,cms_info_systems_ltd_2023_2024,0.0698,0.0,0.4444,0.5,0.5,0.3036
636,datamatics_global_services_ltd_2023_2024,0.0601,0.0,0.4444,0.5,0.5,0.3011
637,jtekt_india_ltd_2023_2024,0.1803,0.6667,0.1111,0.5,0.0,0.2979
638,gujarat_mineral_development_corporation_ltd_2022_2023,0.25,0.6667,0.3333,0.0,0.5,0.2958
639,esaf_small_finance_bank_ltd_2023_2024,0.125,0.0,0.5556,0.5,0.0,0.2951
640,la_opala_rg_ltd_2023_2024,0.1683,0.3333,0.1111,0.7,0.0,0.2949
641,seshasayee_paper_boards_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
642,keystone_realtors_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
643,ami_organics_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
644,lux_industries_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
645,kabra_extrusiontechnik_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,1.0,0.2944
646,rswm_ltd_2023_2024,0.1324,1.0,0.4444,0.0,0.0,0.2942
647,housing_development_finance_corpltd_2021_2022,0.1413,0.6667,0.3333,0.3,0.0,0.2937
648,thirumalai_chemicals_ltd_2023_2024,0.1285,0.6667,0.4444,0.0,0.5,0.2932
649,dhampur_bio_organics_ltd_2023_2024,0.1285,0.6667,0.4444,0.0,0.5,0.2932
650,hikal_ltd_2023_2024,0.2569,1.0,0.1111,0.0,0.5,0.292
651,carborundum_universal_ltd_2023_2024,0.1564,0.6667,0.1111,0.5,0.0,0.2919
652,maithan_alloys_ltd_2023_2024,0.1202,0.6667,0.4444,0.0,0.5,0.2912
653,itc_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,1.0,0.2904
654,gland_pharma_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,1.0,0.2904
655,nureca_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,1.0,0.2904
656,anupam_rasayan_india_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,1.0,0.2904
657,mirza_international_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
658,hexa_tradex_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
659,lloyds_steels_industries_ltd_2022_2023,0.25,0.6667,0.1111,0.0,1.0,0.2903
660,mphasis_ltd_2023_2024,0.25,0.6667,0.1111,0.0,1.0,0.2903
661,housing &urban development cor_brsr2023,0.25,0.6667,0.1111,0.0,1.0,0.2903
662,63_moons_technologies_ltd_2023_2024,0.125,0.0,0.3333,0.5,0.5,0.2896
663,tv18_broadcast_ltd_2022_2023,0.1202,0.0,0.3333,0.7,0.0,0.2884
664,gtpl_hathway_ltd_2023_2024,0.1409,0.3333,0.1111,0.7,0.0,0.288
665,concord_biotech_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,1.0,0.2877
666,aether_industries_ltd_2022_2023,0.1395,0.0,0.1111,0.7,0.5,0.2877
667,ask_automotive_ltd_2023_2024,0.1395,0.0,0.1111,0.7,0.5,0.2877
668,inox_green_energy_services_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,1.0,0.2877
669,cupid_ltd_2023_2024,0.2171,1.0,0.3333,0.0,0.0,0.2876
670,adf_foods_ltd_2023_2024,0.225,0.0,0.2222,0.7,0.0,0.2868
671,dhani_services_ltd_2023_2024,0.1322,0.6667,0.1111,0.3,0.5,0.2858
672,grm_overseas_ltd_2023_2024,0.1202,0.6667,0.2222,0.0,1.0,0.2856
673,epl_ltd_2023_2024,0.1086,0.3333,0.3333,0.5,0.0,0.2855
674,devyani_international_ltd_2023_2024,0.0975,0.6667,0.4444,0.0,0.5,0.2855
675,huhtamaki_india_ltd_2022_2023,0.1294,0.6667,0.1111,0.5,0.0,0.2851
676,persistent_systems_ltd_2023_2024,0.1385,1.0,0.0,0.0,1.0,0.2846
677,computer_age_management_services_ltd_2023_2024,0.1138,0.6667,0.2222,0.0,1.0,0.284
678,samvardhana_motherson_international_ltd_2023_2024,0.0771,0.0,0.5556,0.5,0.0,0.2832
679,i_g_petrochemicals_ltd_2023_2024,0.0992,0.6667,0.3333,0.3,0.0,0.2831
680,kirloskar_ferrous_industries_ltd_2022_2023,0.25,0.7667,0.2222,0.0,0.5,0.2831
681,macrotech_developers_ltd_2023_2024,0.1202,0.0,0.1111,0.7,0.5,0.2828
682,praveg_ltd_2023_2024,0.1086,0.6667,0.2222,0.0,1.0,0.2827
683,cello_world_ltd_2023_2024,0.1086,0.6667,0.2222,0.0,1.0,0.2827
684,vindhya_telelinks_ltd_2023_2024,0.1949,1.0,0.3333,0.0,0.0,0.2821
685,aster_dm_healthcare_ltd_2023_2024,0.1156,0.0,0.1111,0.7,0.5,0.2817
686,bcl_industries_ltd_2023_2024,0.1043,0.6667,0.2222,0.0,1.0,0.2816
687,welspun_corp_limited_2023_2024,0.0923,0.0,0.3333,0.7,0.0,0.2814
688,iti_ltd_2022_2023,0.225,0.0,0.0,0.7,0.5,0.2812
689,dreamfolks_services_ltd_2023_2024,0.1138,0.0,0.1111,0.7,0.5,0.2812
690,sis_ltd_2023_2024,0.1107,0.0,0.1111,0.7,0.5,0.2804
691,fischer_medical_ventures_ltd_2023_2024,0.2093,1.0,0.1111,0.0,0.5,0.2801
692,vijaya_diagnostic_centre_ltd_2023_2024,0.0601,0.0,0.5556,0.5,0.0,0.2789
693,tata_motors_ltd_2023_2024,0.1024,0.0,0.1111,0.7,0.5,0.2784
694,ganesha_ecosphere_ltd_2023_2024,0.1803,1.0,0.3333,0.0,0.0,0.2784
695,bosch_ltd_2023_2024,0.1006,0.0,0.1111,0.7,0.5,0.2779
696,jindal_saw_ltd_2023_2024,0.1395,0.7667,0.1111,0.0,1.0,0.2777
697,kesoram_industries_ltd_2023_2024,0.0642,0.3333,0.4444,0.0,1.0,0.2772
698,abb_india_limited_2022_2023,0.0905,0.0,0.1111,0.7,0.5,0.2754
699,nacl_industries_ltd_2023_2024,0.0642,0.0,0.3333,0.5,0.5,0.2744
700,mstc_ltd_2023_2024,0.0642,0.0,0.3333,0.5,0.5,0.2744
701,global_health_ltd_2023_2024,0.1006,0.7667,0.3333,0.0,0.5,0.2735
702,solar_industries_india_ltd_2023_2024,0.0601,0.0,0.3333,0.5,0.5,0.2734
703,kalpataru_projects_international_ltd_2023_2024,0.1553,0.6667,0.3333,0.0,0.5,0.2722
704,timken_india_ltd_2023_2024,0.1707,1.0,0.1111,0.0,0.5,0.2704
705,aegis_logistics_ltd_2023_2024,0.1086,0.7667,0.1111,0.0,1.0,0.2699
706,mishtann_foods_ltd_2023_2024,0.1553,0.0,0.2222,0.7,0.0,0.2694
707,sheela_foam_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.5,0.2682
708,shree_cement_ltd_2023_2024,0.1138,0.6667,0.5556,0.0,0.0,0.2673
709,automotive_axles_ltd_2023_2024,0.1553,0.6667,0.1111,0.0,1.0,0.2666
710,lloyds_engineering_works_ltd_2023_2024,0.1553,0.6667,0.1111,0.0,1.0,0.2666
711,stovec_industries_ltd_2022_2023,0.1553,0.6667,0.1111,0.0,1.0,0.2666
712,shoppers_stop_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.5,0.2655
713,bajaj_consumer_care_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.5,0.2655
714,skipper_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.5,0.2655
715,meghmani_organics_ltd_2023_2024,0.1395,0.0,0.2222,0.7,0.0,0.2654
716,beml_ltd_2023_2024,0.233,1.0,0.2222,0.0,0.0,0.2638
717,kuantum_papers_ltd_2023_2024,0.1202,0.6667,0.3333,0.0,0.5,0.2634
718,exicom_telesystems_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
719,axiscades_technologies_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
720,hindustan_copper_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
721,mahindra_epc_irrigation_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
722,maharashtra_seamless_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
723,bharat_forge_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
724,network18_media_investments_ltd_2022_2023,0.1285,0.0,0.2222,0.7,0.0,0.2627
725,t_d_power_systems_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,1.0,0.2627
726,uniparts_india_ltd_2023_2024,0.25,0.6667,0.0,0.0,1.0,0.2625
727,kanoria_chemicals_industries_ltd_2022_2023,0.25,0.6667,0.0,0.0,1.0,0.2625
728,interglobe_aviation_ltd_2023_2024,0.25,0.6667,0.0,0.0,1.0,0.2625
729,equinox_india_developments_ltd_2023_2024,0.2276,1.0,0.2222,0.0,0.0,0.2624
730,indiabulls_real_estate_ltd_2022_2023,0.2276,1.0,0.2222,0.0,0.0,0.2624
731,repro_india_ltd_2023_2024,0.125,0.0,0.2222,0.5,0.5,0.2618
732,aditya_vision_ltd_2023_2024,0.125,0.0,0.2222,0.5,0.5,0.2618
733,tata_communications_ltd_2023_2024,0.1398,0.0,0.0,0.7,0.5,0.26
734,sml_isuzu_limited_2023_2024,0.1398,0.0,0.0,0.7,0.5,0.26
735,infibeam_avenues_ltd_2023_2024,0.1285,0.6667,0.1111,0.0,1.0,0.2599
736,sindhu_trade_links_limited_2023_2024,0.1395,0.0,0.0,0.7,0.5,0.2599
737,steelcast_ltd_2023_2024,0.1285,0.6667,0.1111,0.0,1.0,0.2599
738,redington_ltd_2023_2024,0.1285,0.6667,0.1111,0.0,1.0,0.2599
739,time_technoplast_ltd_2023_2024,0.2171,1.0,0.2222,0.0,0.0,0.2598
740,avantel_ltd_2023_2024,0.1156,0.0,0.2222,0.7,0.0,0.2595
741,jindal_stainless_ltd_2022_2023,0.1147,0.0,0.2222,0.7,0.0,0.2592
742,jubilant_pharmova_ltd_2023_2024,0.225,0.0,0.1111,0.7,0.0,0.259
743,trent_ltd_2023_2024,0.1202,0.6667,0.1111,0.0,1.0,0.2578
744,jtl_industries_ltd_2023_2024,0.0975,0.6667,0.3333,0.0,0.5,0.2577
745,astral_ltd_2023_2024,0.1086,0.0,0.2222,0.7,0.0,0.2577
746,hero_motocorp_ltd_2023_2024,0.1285,0.0,0.0,0.7,0.5,0.2571
747,punjab_chemicals_and_crop_protection_ltd_2023_2024,0.1138,0.6667,0.1111,0.0,1.0,0.2562
748,satin_creditcare_network_ltd_2023_2024,0.3128,1.0,0.1111,0.0,0.0,0.256
749,raj_rayon_industries_limited_2023_2024,0.2012,1.0,0.2222,0.0,0.0,0.2559
750,tamil_nadu_newsprint_papers_ltd_2023_2024,0.0977,0.0,0.2222,0.7,0.0,0.255
751,gabriel_india_ltd_2023_2024,0.1086,0.6667,0.1111,0.0,1.0,0.2549
752,puravankara_ltd_2023_2024,0.1156,0.0,0.0,0.7,0.5,0.2539
753,fiem_industries_ltd_2023_2024,0.1927,1.0,0.2222,0.0,0.0,0.2537
754,ujjivan_small_finance_bank_ltd_2023_2024,0.0923,0.0,0.2222,0.7,0.0,0.2536
755,wendt_india_ltd_2023_2024,0.0902,0.0,0.2222,0.7,0.0,0.2531
756,websol_energy_system_ltd_2023_2024,0.1285,0.7667,0.2222,0.0,0.5,0.2527
757,raymond_ltd_2023_2024,0.0877,0.0,0.2222,0.7,0.0,0.2525
758,gtl_infrastructure_ltd_2023_2024,0.2093,1.0,0.0,0.0,0.5,0.2523
759,adani_wilmar_ltd_2023_2024,0.0831,0.0,0.2222,0.7,0.0,0.2513
760,bannari_amman_sugars_ltd_2023_2024,0.0821,0.0,0.2222,0.7,0.0,0.2511
761,dcm_shriram_limited_2023_2024,0.0923,0.6667,0.1111,0.0,1.0,0.2509
762,firstsource_solutions_ltd_2023_2024,0.1024,0.0,0.0,0.7,0.5,0.2506
763,godrej_consumer_products_ltd_2023_2024,0.0777,0.0,0.2222,0.5,0.5,0.25
764,national_aluminium_coltd_2023_2024,0.0543,0.0,0.4444,0.5,0.0,0.2497
765,tata_consumer_products_ltd_2023_2024,0.0543,0.0,0.4444,0.5,0.0,0.2497
766,kamdhenu_ltd_2023_2024,0.0938,0.0,0.0,0.7,0.5,0.2485
767,mahindra_cie_automotive_limited_2021_2022,0.0698,0.0,0.2222,0.5,0.5,0.248
768,vaibhav_global_ltd_2023_2024,0.0698,0.0,0.2222,0.5,0.5,0.248
769,nitin_spinners_ltd_2023_2024,0.0462,0.0,0.4444,0.5,0.0,0.2477
770,nandan_denim_limited_2023_2024,0.25,0.6667,0.3333,0.0,0.0,0.2458
771,racl_geartech_ltd_2022_2023,0.0601,0.0,0.2222,0.5,0.5,0.2456
772,rattanindia_power_limited_2023_2024,0.0601,0.0,0.2222,0.5,0.5,0.2456
773,hma_agro_industries_ltd_2023_2024,0.1564,1.0,0.2222,0.0,0.0,0.2447
774,reliance_industrial_infrastructure_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
775,sharda_cropchem_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
776,r_r_kabel_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
777,vst_industries_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
778,suven_life_sciences_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
779,chennai_petroleum_corporation_ltd_2023_2024,0.1553,0.6667,0.2222,0.0,0.5,0.2444
780,dilip_buildcon_ltd_2023_2024,0.1395,0.6667,0.2222,0.0,0.5,0.2404
781,gandhar_oil_refinery_india_ltd_2023_2024,0.25,0.6667,0.1111,0.0,0.5,0.2403
782,fermenta_biotech_ltd_2023_2024,0.25,0.6667,0.1111,0.0,0.5,0.2403
783,precision_camshafts_ltd_2023_2024,0.25,0.6667,0.1111,0.0,0.5,0.2403
784,sjvn_ltd_2023_2024,0.25,0.6667,0.1111,0.0,0.5,0.2403
785,alok_industries_ltd_2023_2024,0.25,0.6667,0.1111,0.0,0.5,0.2403
786,ndl_ventures_ltd_2023_2024,0.1553,0.6667,0.0,0.0,1.0,0.2388
787,blue_star_ltd_2023_2024,0.1553,0.6667,0.0,0.0,1.0,0.2388
788,shanthi_gears_ltd_2023_2024,0.1395,0.0,0.1111,0.7,0.0,0.2377
789,mps_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
790,crompton_greaves_consumer_electricals_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
791,shivalik_rasayan_ltd_2023_2024,0.1285,0.6667,0.2222,0.0,0.5,0.2377
792,raghuvansh_agrofarms_ltd_2023_2024,0.1398,0.0,0.1111,0.7,0.0,0.2377
793,usha_martin_ltd_2023_2024,0.1043,0.6667,0.4444,0.0,0.0,0.2372
794,symphony_limited_2023_2024,0.2368,1.0,0.1111,0.0,0.0,0.237
795,lloyds_metals_and_energy_ltd_2023_2024,0.125,0.3333,0.2222,0.0,1.0,0.2368
796,shree_digvijay_cement_coltd_2023_2024,0.1202,0.6667,0.2222,0.0,0.5,0.2356
797,adani_total_gas_ltd_2023_2024,0.1202,0.6667,0.2222,0.0,0.5,0.2356
798,balkrishna_industries_ltd_2023_2024,0.1202,0.6667,0.2222,0.0,0.5,0.2356
799,metropolis_healthcare_ltd_2023_2024,0.1395,0.6667,0.0,0.0,1.0,0.2349
800,rhi_magnesita_india_ltd_2023_2024,0.1395,0.6667,0.0,0.0,1.0,0.2349
801,igarashi_motors_india_ltd_2023_2024,0.1395,0.6667,0.0,0.0,1.0,0.2349
802,satia_industries_ltd_2023_2024,0.1138,0.6667,0.2222,0.0,0.5,0.234
803,ptc_industries_ltd_2023_2024,0.1138,0.6667,0.2222,0.0,0.5,0.234
804,lupin_ltd_2023_2024,0.1138,0.6667,0.2222,0.0,0.5,0.234
805,affle_india_ltd_2023_2024,0.125,0.0,0.1111,0.5,0.5,0.234
806,jupiter_wagons_ltd_2023_2024,0.1285,0.6667,0.0,0.0,1.0,0.2321
807,poly_medicure_ltd_2023_2024,0.1285,0.6667,0.0,0.0,1.0,0.2321
808,kajaria_ceramics_ltd_2023_2024,0.1043,0.6667,0.2222,0.0,0.5,0.2316
809,share_india_securities_ltd_2023_2024,0.1138,0.0,0.1111,0.7,0.0,0.2312
810,steel_authority_of_india_ltd_2023_2024,0.0521,0.3333,0.6667,0.0,0.0,0.2297
811,pds_ltd_2023_2024,0.1138,0.6667,0.0,0.0,1.0,0.2284
812,idfc_first_bank_ltd_2023_2024,0.1138,0.6667,0.0,0.0,1.0,0.2284
813,sadhana_nitrochem_ltd_2023_2024,0.0977,0.0,0.1111,0.7,0.0,0.2272
814,dishman_carbogen_amcis_ltd_2023_2024,0.0977,0.0,0.1111,0.7,0.0,0.2272
815,mangalam_cement_ltd_2023_2024,0.1138,0.7667,0.3333,0.0,0.0,0.2268
816,patel_engineering_ltd_2023_2024,0.1043,0.6667,0.0,0.0,1.0,0.2261
817,garware_technical_fibres_ltd_2023_2024,0.1927,1.0,0.1111,0.0,0.0,0.226
818,goldiam_international_ltd_2023_2024,0.0642,0.0,0.3333,0.5,0.0,0.2244
819,adani_power_ltd_2023_2024,0.0601,0.0,0.3333,0.5,0.0,0.2234
820,west_coast_paper_mills_ltd_2023_2024,0.1803,1.0,0.1111,0.0,0.0,0.2229
821,ghcl_ltd_2023_2024,0.1765,1.0,0.1111,0.0,0.0,0.2219
822,welspun_specialty_solutions_ltd_2023_2024,0.0474,0.0,0.3333,0.5,0.0,0.2202
823,faze_three_ltd_2023_2024,0.0425,0.0,0.3333,0.5,0.0,0.2189
824,insecticides_india_ltd_2023_2024,0.0642,0.0,0.1111,0.5,0.5,0.2188
825,coforge limited_brsr2023,0.0642,0.0,0.1111,0.5,0.5,0.2188
826,shilpa_medicare_ltd_2023_2024,0.1395,0.6667,0.3333,0.0,0.0,0.2182
827,kopran_ltd_2022_2023,0.25,0.6667,0.2222,0.0,0.0,0.2181
828,sansera_engineering_ltd_2023_2024,0.0601,0.0,0.1111,0.5,0.5,0.2178
829,techno_electric_engineering_company_ltd_2023_2024,0.0601,0.0,0.1111,0.5,0.5,0.2178
830,aptus_value_housing_finance_india_ltd_2023_2024,0.0569,0.0,0.1111,0.5,0.5,0.217
831,restaurant_brands_asia_ltd_2023_2024,0.0,0.0,0.6667,0.0,0.5,0.2167
832,wipro_ltd_2023_2024,0.1553,0.6667,0.1111,0.0,0.5,0.2166
833,tarc_ltd_2023_2024,0.1553,0.6667,0.1111,0.0,0.5,0.2166
834,transpek_industry_ltd_2023_2024,0.1553,0.6667,0.1111,0.0,0.5,0.2166
835,bodal_chemicals_ltd_2023_2024,0.1285,0.6667,0.3333,0.0,0.0,0.2155
836,diamond_power_infrastructure_limited_2023_2024,0.1285,0.6667,0.3333,0.0,0.0,0.2155
837,prataap_snacks_ltd_2023_2024,0.1202,0.6667,0.3333,0.0,0.0,0.2134
838,orient_cement_ltd_2023_2024,0.1202,0.6667,0.3333,0.0,0.0,0.2134
839,pi_industries_ltd_2023_2024,0.1421,1.0,0.1111,0.0,0.0,0.2133
840,rail_vikas_nigam_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,0.5,0.2127
841,elgi_equipments_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,0.5,0.2127
842,ester_industries_ltd_2023_2024,0.1395,0.6667,0.1111,0.0,0.5,0.2127
843,indian_hume_pipe_coltd_2023_2024,0.25,0.6667,0.0,0.0,0.5,0.2125
844,ramco_industries_ltd_2023_2024,0.25,0.6667,0.0,0.0,0.5,0.2125
845,varun_beverages_ltd_2022_2023,0.1138,0.6667,0.3333,0.0,0.0,0.2118
846,gateway_distriparks_ltd_2023_2024,0.0128,0.0,0.3333,0.3,0.5,0.2115
847,eveready_industries_india_ltd_2023_2024,0.1086,0.6667,0.3333,0.0,0.0,0.2105
848,steel_strips_wheels_ltd_2023_2024,0.1086,0.6667,0.3333,0.0,0.0,0.2105
849,oriental_aromatics_ltd_2023_2024,0.1086,0.6667,0.3333,0.0,0.0,0.2105
850,dynamatic_technologies_ltd_2023_2024,0.1285,0.6667,0.1111,0.0,0.5,0.2099
851,sanghvi_movers_ltd_2023_2024,0.1285,0.6667,0.1111,0.0,0.5,0.2099
852,bank_of_maharashtra_2023_2024,0.1043,0.6667,0.3333,0.0,0.0,0.2094
853,bliss_gvs_pharma_ltd_2023_2024,0.1043,0.6667,0.3333,0.0,0.0,0.2094
854,quess_corp_ltd_2023_2024,0.1202,0.6667,0.1111,0.0,0.5,0.2078
855,magellanic_cloud_ltd_2023_2024,0.1202,0.6667,0.1111,0.0,0.5,0.2078
856,texmaco_rail_engineering_ltd_2023_2024,0.1202,0.6667,0.1111,0.0,0.5,0.2078
857,mindtree_ltd_2021_2022,0.1202,0.6667,0.1111,0.0,0.5,0.2078
858,fineotex_chemical_ltd_2022_2023,0.125,0.0,0.0,0.5,0.5,0.2062
859,creditaccess_grameen_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
860,jindal_poly_films_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
861,ujjivan_financial_services_ltd_2022_2023,0.125,0.0,0.0,0.5,0.5,0.2062
862,suprajit_engineering_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
863,dixon_technologies_india_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
864,ikio_lighting_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
865,quick_heal_technologies_ltd_2022_2023,0.125,0.0,0.0,0.5,0.5,0.2062
866,idfc_limited_2022_2023,0.125,0.0,0.0,0.5,0.5,0.2062
867,xpro_india_ltd_2023_2024,0.1138,0.6667,0.1111,0.0,0.5,0.2062
868,veritas_india_ltd_2023_2024,0.125,0.0,0.0,0.5,0.5,0.2062
869,vakrangee_limited_2023_2024,0.1086,0.6667,0.1111,0.0,0.5,0.2049
870,zensar_technologies_ltd_2023_2024,0.1086,0.6667,0.1111,0.0,0.5,0.2049
871,jindal_drilling_industries_ltd_2023_2024,0.1202,0.7667,0.2222,0.0,0.0,0.2006
872,azad_engineering_ltd_2023_2024,0.0777,0.0,0.2222,0.5,0.0,0.2
873,styrenix_performance_materials_ltd_2023_2024,0.0777,0.0,0.2222,0.5,0.0,0.2
874,garware_hitech_films_ltd_2023_2024,0.0777,0.0,0.2222,0.5,0.0,0.2
875,deep_industries_ltd_2023_2024,0.1086,0.7667,0.2222,0.0,0.0,0.1977
876,apl_apollo_tubes_ltd_2023_2024,0.0642,0.0,0.2222,0.5,0.0,0.1966
877,fivestar_business_finance_ltd_2023_2024,0.0569,0.0,0.2222,0.5,0.0,0.1948
