Rank,Company,SS,AS,CCS,OES,RTS,TOS
294,nmdc_ltd_2023_2024,0.2887,1.0,0.7273,1.0,1.0,0.754
295,nmdc_steel_ltd_2023_2024,0.2887,1.0,0.7273,1.0,1.0,0.754
296,indus_towers_ltd_2023_2024,0.3787,1.0,0.6364,1.0,1.0,0.7538
297,agi_greenpac_ltd_2023_2024,0.2876,1.0,0.7273,1.0,1.0,0.7537
298,sanofi_india_ltd_2022_2023,0.2874,1.0,0.7273,1.0,1.0,0.7537
299,shipping_corporation_of_india_ltd_2023_2024,0.3724,1.0,0.6364,1.0,1.0,0.7522
300,coromandel_international_ltd_2023_2024,0.3858,1.0,0.8182,0.8,1.0,0.751
301,lt_technology_services_ltd_2023_2024,0.3675,1.0,0.6364,1.0,1.0,0.751
302,zydus_wellness_ltd_2023_2024,0.3669,1.0,0.6364,1.0,1.0,0.7508
303,jtekt_india_ltd_2023_2024,0.2746,1.0,0.7273,1.0,1.0,0.7505
304,avantel_ltd_2023_2024,0.2745,1.0,0.7273,1.0,1.0,0.7504
305,aegis_logistics_ltd_2023_2024,0.2729,1.0,0.7273,1.0,1.0,0.75
306,symphony_limited_2023_2024,0.2727,1.0,0.7273,1.0,1.0,0.75
307,moschip_technologies_ltd_2023_2024,0.3633,1.0,0.6364,1.0,1.0,0.7499
308,tata_teleservices_maharashtra_ltd_2023_2024,0.3619,1.0,0.6364,1.0,1.0,0.7496
309,tata_elxsi_ltd_2023_2024,0.3601,1.0,0.6364,1.0,1.0,0.7491
310,nbcc_india_ltd_2023_2024,0.3597,1.0,0.6364,1.0,1.0,0.749
311,everest_industries_ltd_2023_2024,0.2683,1.0,0.7273,1.0,1.0,0.7489
312,orient_paper_industries_ltd_2022_2023,0.2666,1.0,0.7273,1.0,1.0,0.7485
313,precision_camshafts_ltd_2023_2024,0.3575,1.0,0.6364,1.0,1.0,0.7485
314,anand_rathi_wealth_ltd_2023_2024,0.3573,1.0,0.6364,1.0,1.0,0.7484
315,bharat_forge_ltd_2023_2024,0.2655,1.0,0.7273,1.0,1.0,0.7482
316,coforge_ltd_2023_2024,0.354,1.0,0.6364,1.0,1.0,0.7476
317,jupiter_life_line_hospitals_ltd_2023_2024,0.3531,1.0,0.6364,1.0,1.0,0.7474
318,kitex_garments_ltd_2023_2024,0.3521,1.0,0.6364,1.0,1.0,0.7471
319,tata_consultancy_services_ltd_2023_2024,0.3494,1.0,0.6364,1.0,1.0,0.7465
320,eidparry_india_ltd_2023_2024,0.3488,1.0,0.6364,1.0,1.0,0.7463
321,upl_limited_2023_2024,0.2557,1.0,0.7273,1.0,1.0,0.7457
322,dhanuka_agritech_ltd_2023_2024,0.2547,1.0,0.7273,1.0,1.0,0.7455
323,vakrangee_limited_2023_2024,0.3436,1.0,0.6364,1.0,1.0,0.745
324,mangalore_refinery_petrochemicals_ltd_2023_2024,0.3415,1.0,0.6364,1.0,1.0,0.7445
325,mastek_ltd_2023_2024,0.3392,1.0,0.6364,1.0,1.0,0.7439
326,tech_mahindra_ltd_2023_2024,0.3392,1.0,0.6364,1.0,1.0,0.7439
327,pnb_gilts_ltd_2023_2024,0.3376,1.0,0.6364,1.0,1.0,0.7435
328,tgv_sraac_ltd_2023_2024,0.337,1.0,0.6364,1.0,1.0,0.7433
329,ganesh_housing_corporation_ltd_2023_2024,0.3341,1.0,0.6364,1.0,1.0,0.7426
330,tvs_srichakra_ltd_2023_2024,0.3318,1.0,0.6364,1.0,1.0,0.742
331,datamatics_global_services_ltd_2023_2024,0.3308,1.0,0.6364,1.0,1.0,0.7418
332,shilchar_technologies_ltd_2023_2024,0.3285,1.0,0.6364,1.0,1.0,0.7412
333,bannari_amman_sugars_ltd_2023_2024,0.3279,1.0,0.6364,1.0,1.0,0.7411
334,jsw_steel_ltd_2023_2024,0.4186,1.0,0.5455,1.0,1.0,0.741
335,sharda_motor_industries_ltd_2023_2024,0.3274,1.0,0.6364,1.0,1.0,0.7409
336,cyient_limited_2022_2023,0.3267,1.0,0.6364,1.0,1.0,0.7408
337,grindwell_norton_ltd_2023_2024,0.3262,1.0,0.6364,1.0,1.0,0.7406
338,saintgobain_sekurit_india_ltd_2023_2024,0.3262,1.0,0.6364,1.0,1.0,0.7406
339,sandur_manganese_iron_ores_ltd_2023_2024,0.3262,1.0,0.6364,1.0,1.0,0.7406
340,yasho_industries_ltd_2023_2024,0.3255,1.0,0.6364,1.0,1.0,0.7405
341,precision_wires_india_ltd_2023_2024,0.3235,1.0,0.6364,1.0,1.0,0.74
342,kamdhenu_ltd_2023_2024,0.3226,1.0,0.6364,1.0,1.0,0.7397
343,kuantum_papers_ltd_2023_2024,0.3223,1.0,0.6364,1.0,1.0,0.7397
344,happy_forgings_ltd_2023_2024,0.3392,1.0,0.8182,1.0,0.5,0.7394
345,itd_cementation_india_ltd_2023_2024,0.4482,1.0,0.9091,1.0,0.0,0.7393
346,shivalik_bimetal_controls_ltd_2023_2024,0.3203,1.0,0.6364,1.0,1.0,0.7392
347,tamilnadu_petroproducts_ltd_2023_2024,0.319,1.0,0.6364,1.0,1.0,0.7389
348,divis_laboratories_ltd_2023_2024,0.3192,1.0,0.6364,1.0,1.0,0.7389
349,seshasayee_paper_boards_ltd_2023_2024,0.3186,1.0,0.6364,1.0,1.0,0.7387
350,satia_industries_ltd_2023_2024,0.3186,1.0,0.6364,1.0,1.0,0.7387
351,jyoti_cnc_automation_ltd_2023_2024,0.3177,1.0,0.6364,1.0,1.0,0.7385
352,indian_oil_corporation_ltd_2023_2024,0.3449,1.0,0.9091,0.7,1.0,0.7385
353,mahindra_mahindra_financial_services_ltd_2023_2024,0.3174,1.0,0.6364,1.0,1.0,0.7384
354,emami_paper_mills_ltd_2023_2024,0.3156,1.0,0.6364,1.0,1.0,0.738
355,sequent_scientific_ltd_2023_2024,0.3422,1.0,0.9091,0.7,1.0,0.7378
356,bharat_dynamics_ltd_2023_2024,0.3144,1.0,0.6364,1.0,1.0,0.7377
357,gloster_ltd_2023_2024,0.3134,1.0,0.6364,1.0,1.0,0.7374
358,rossell_india_ltd_2023_2024,0.3129,1.0,0.6364,1.0,1.0,0.7373
359,knr_constructions_ltd_2023_2024,0.312,1.0,0.6364,1.0,1.0,0.7371
360,gujarat_fluorochemicals_ltd_2023_2024,0.3387,1.0,0.9091,0.7,1.0,0.7369
361,ipca_laboratories_ltd_2023_2024,0.4287,1.0,0.8182,0.7,1.0,0.7367
362,olectra_greentech_ltd_2023_2024,0.3102,1.0,0.6364,1.0,1.0,0.7366
363,action_construction_equipment_ltd_2023_2024,0.3087,1.0,0.6364,1.0,1.0,0.7363
364,juniper_hotels_ltd_2023_2024,0.4263,1.0,0.8182,0.7,1.0,0.7361
365,supreme_petrochem_ltd_2023_2024,0.3069,1.0,0.6364,1.0,1.0,0.7358
366,nesco_ltd_2023_2024,0.3332,1.0,0.9091,0.7,1.0,0.7356
367,hitachi_energy_india_ltd_2023_2024,0.3057,1.0,0.6364,1.0,1.0,0.7355
368,supreme_industries_ltd_2023_2024,0.4217,1.0,0.8182,0.7,1.0,0.735
369,shree_renuka_sugars_ltd_2023_2024,0.2124,1.0,0.7273,1.0,1.0,0.7349
370,vedant_fashions_ltd_2023_2024,0.3022,1.0,0.6364,1.0,1.0,0.7347
371,ge_power_india_ltd_2023_2024,0.4202,1.0,0.8182,0.7,1.0,0.7346
372,tci_express_ltd_2023_2024,0.3015,1.0,0.6364,1.0,1.0,0.7345
373,texmaco_rail_engineering_ltd_2023_2024,0.329,1.0,0.9091,0.7,1.0,0.7345
374,uflex_ltd_2023_2024,0.4199,1.0,0.8182,0.7,1.0,0.7345
375,cummins_india_ltd_2023_2024,0.3014,1.0,0.6364,1.0,1.0,0.7344
376,borosil_renewables_ltd_2023_2024,0.3281,1.0,0.9091,0.7,1.0,0.7343
377,heranba_industries_ltd_2023_2024,0.2995,1.0,0.6364,1.0,1.0,0.734
378,ghcl_ltd_2023_2024,0.3253,1.0,0.9091,0.7,1.0,0.7336
379,rpg_life_sciences_ltd_2023_2024,0.2972,1.0,0.6364,1.0,1.0,0.7334
380,akzo_nobel_india_limited_2023_2024,0.2974,1.0,0.6364,1.0,1.0,0.7334
381,iti_ltd_2022_2023,0.4777,1.0,0.4545,1.0,1.0,0.7331
382,hil_ltd_2023_2024,0.3231,1.0,0.9091,0.7,1.0,0.7331
383,amber_enterprises_india_ltd_2023_2024,0.4125,1.0,0.8182,0.7,1.0,0.7327
384,antony_waste_handling_cell_ltd_2023_2024,0.3206,1.0,0.9091,0.7,1.0,0.7324
385,keystone_realtors_ltd_2023_2024,0.3203,1.0,0.9091,0.7,1.0,0.7324
386,arvind_fashions_ltd_2023_2024,0.3839,1.0,0.5455,1.0,1.0,0.7323
387,zfsteering_gear_india_ltd_2022_2023,0.3789,1.0,0.5455,1.0,1.0,0.7311
388,apex_frozen_foods_ltd_2023_2024,0.2839,1.0,0.6364,1.0,1.0,0.7301
389,elgi_equipments_ltd_2023_2024,0.2841,1.0,0.6364,1.0,1.0,0.7301
390,minda_corporation_ltd_2023_2024,0.2836,1.0,0.6364,1.0,1.0,0.73
391,sterling_and_wilson_renewable_energy_ltd_2022_2023,0.2827,1.0,0.6364,1.0,1.0,0.7298
392,gati_ltd_2022_2023,0.3736,1.0,0.5455,1.0,1.0,0.7298
393,tide_water_oil_india_ltd_2023_2024,0.3004,1.0,0.8182,1.0,0.5,0.7296
394,polycab_india_ltd_2023_2024,0.2808,1.0,0.6364,1.0,1.0,0.7293
395,india_tourism_development_corporation_ltd_2023_2024,0.3697,1.0,0.5455,1.0,1.0,0.7288
396,mtar_technologies_ltd_2022_2023,0.3695,1.0,0.5455,1.0,1.0,0.7287
397,control_print_ltd_2023_2024,0.2762,1.0,0.6364,1.0,1.0,0.7281
398,jk_paper_ltd_2023_2024,0.2943,1.0,0.8182,1.0,0.5,0.7281
399,motherson_sumi_wiring_india_ltd_2023_2024,0.275,1.0,0.6364,1.0,1.0,0.7278
400,vadilal_industries_ltd_2023_2024,0.3651,1.0,0.5455,1.0,1.0,0.7276
401,voltamp_transformers_ltd_2023_2024,0.3633,1.0,0.5455,1.0,1.0,0.7272
402,skipper_ltd_2023_2024,0.2981,1.0,0.9091,0.7,1.0,0.7268
403,polyplex_corporation_ltd_2023_2024,0.3616,1.0,0.5455,1.0,1.0,0.7268
404,disa_india_ltd_2023_2024,0.2693,1.0,0.6364,1.0,1.0,0.7264
405,shaily_engineering_plastics_ltd_2023_2024,0.3869,1.0,0.8182,0.7,1.0,0.7263
406,oriental_aromatics_ltd_2023_2024,0.2955,1.0,0.9091,0.7,1.0,0.7262
407,likhitha_infrastructure_ltd_2023_2024,0.3588,1.0,0.5455,1.0,1.0,0.7261
408,bajaj_healthcare_ltd_2023_2024,0.2951,1.0,0.9091,0.7,1.0,0.726
409,apcotex_industries_ltd_2023_2024,0.386,1.0,0.8182,0.7,1.0,0.726
410,asian_star_coltd_2023_2024,0.2657,1.0,0.6364,1.0,1.0,0.7255
411,escorts_kubota_ltd_2023_2024,0.3545,1.0,0.5455,1.0,1.0,0.725
412,berger_paints_india_ltd_2023_2024,0.2893,1.0,0.9091,0.7,1.0,0.7246
413,persistent_systems_ltd_2023_2024,0.3508,1.0,0.5455,1.0,1.0,0.7241
414,artemis_medicare_services_ltd_2023_2024,0.377,1.0,0.8182,0.7,1.0,0.7238
415,orient_green_power_company_ltd_2023_2024,0.3441,1.0,0.5455,1.0,1.0,0.7224
416,indraprastha gas ltd._brsr2023,0.3801,1.0,0.9091,1.0,0.0,0.7223
417,wipro_ltd_2023_2024,0.2517,1.0,0.6364,1.0,1.0,0.722
418,sms_pharmaceuticals_ltd_2023_2024,0.3417,1.0,0.5455,1.0,1.0,0.7218
419,tube_investments_of_india_ltd_2023_2024,0.3658,1.0,0.8182,0.7,1.0,0.721
420,share_india_securities_ltd_2023_2024,0.3369,1.0,0.5455,1.0,1.0,0.7206
421,capri_global_capital_limited_2023_2024,0.3367,1.0,0.5455,1.0,1.0,0.7205
422,teamlease_services_ltd_2023_2024,0.3366,1.0,0.5455,1.0,1.0,0.7205
423,one_97_communications_ltd_2023_2024,0.3358,1.0,0.5455,1.0,1.0,0.7203
424,piramal_pharma_ltd_2023_2024,0.362,1.0,0.8182,0.7,1.0,0.7201
425,dee_development_engineers_ltd_2023_2024,0.3344,1.0,0.5455,1.0,1.0,0.72
426,shipping_corporation_of_india_land_and_assets_ltd_2023_2024,0.3344,1.0,0.5455,1.0,1.0,0.72
427,paras_defence_and_space_technologies_ltd_2023_2024,0.3338,1.0,0.5455,1.0,1.0,0.7198
428,refex_industries_limited_2023_2024,0.3489,1.0,0.7273,1.0,0.5,0.719
429,sjs_enterprises_ltd_2023_2024,0.2667,1.0,0.9091,0.7,1.0,0.7189
430,housing_development_finance_corpltd_2021_2022,0.3294,1.0,0.5455,1.0,1.0,0.7187
431,knowledge_marine_engineering_works_ltd_2022_2023,0.3262,1.0,0.5455,1.0,1.0,0.7179
432,himatsingka_seide_ltd_2023_2024,0.353,1.0,0.8182,0.7,1.0,0.7178
433,tasty_bite_eatables_ltd_2023_2024,0.4423,1.0,0.7273,0.7,1.0,0.7174
434,sudarshan_chemical_industries_ltd_2023_2024,0.3235,1.0,0.5455,1.0,1.0,0.7172
435,subros_ltd_2023_2024,0.3505,1.0,0.8182,0.7,1.0,0.7172
436,uti_asset_management_company_ltd_2023_2024,0.323,1.0,0.5455,1.0,1.0,0.7171
437,hinduja_global_solutions_ltd_2023_2024,0.3481,1.0,0.8182,0.7,1.0,0.7166
438,schneider_electric_infrastructure_ltd_2023_2024,0.3538,1.0,0.9091,1.0,0.0,0.7157
439,multi_commodity_exchange_of_india_ltd_2023_2024,0.3164,1.0,0.5455,1.0,1.0,0.7155
440,the_ramco_cements_limited_2023_2024,0.3417,1.0,0.8182,0.7,1.0,0.715
441,tata_motors_ltd_2023_2024,0.3399,1.0,0.8182,0.7,1.0,0.7145
442,max_estates_ltd_2023_2024,0.3117,1.0,0.5455,1.0,1.0,0.7143
443,esab_india_ltd_2023_2024,0.3383,1.0,0.8182,0.7,1.0,0.7141
444,concord_biotech_ltd_2023_2024,0.3376,1.0,0.8182,0.7,1.0,0.714
445,tata_steel_long_products_ltd_2022_2023,0.3358,1.0,0.8182,0.7,1.0,0.7135
446,petronet_lng_ltd_2023_2024,0.3349,1.0,0.8182,0.7,1.0,0.7133
447,sanghi_industries_ltd_2023_2024,0.3069,1.0,0.5455,1.0,1.0,0.7131
448,marksans_pharma_ltd_2023_2024,0.3319,1.0,0.8182,0.7,1.0,0.7125
449,grasim_industries_ltd_2023_2024,0.3302,1.0,0.8182,0.7,1.0,0.7121
450,va_tech_wabag_ltd_2023_2024,0.3377,1.0,0.9091,1.0,0.0,0.7117
451,dalmia_bharat_sugar_and_industries_ltd_2023_2024,0.3004,1.0,0.5455,1.0,1.0,0.7115
452,national_fertilizers_ltd_2023_2024,0.3276,1.0,0.8182,0.7,1.0,0.7114
453,metropolis_healthcare_ltd_2023_2024,0.3001,1.0,0.5455,1.0,1.0,0.7114
454,vguard_industries_ltd_2023_2024,0.3276,1.0,0.8182,0.7,1.0,0.7114
455,varun_beverages_ltd_2022_2023,0.3901,1.0,0.4545,1.0,1.0,0.7112
456,imagicaaworld_entertainment_ltd_2023_2024,0.2978,1.0,0.5455,1.0,1.0,0.7108
457,aptech_ltd_2023_2024,0.3877,1.0,0.4545,1.0,1.0,0.7106
458,neogen_chemicals_ltd_2023_2024,0.3139,1.0,0.7273,1.0,0.5,0.7103
459,laxmi_organic_industries_ltd_2023_2024,0.2955,1.0,0.5455,1.0,1.0,0.7102
460,ester_industries_ltd_2023_2024,0.3217,1.0,0.8182,0.7,1.0,0.71
461,greenpanel_industries_ltd_2023_2024,0.3209,1.0,0.8182,0.7,1.0,0.7098
462,lumax_industries_ltd_2023_2024,0.3207,1.0,0.8182,0.7,1.0,0.7097
463,ncc_limited_2022_2023,0.293,1.0,0.5455,1.0,1.0,0.7096
464,the_anup_engineering_ltd_2023_2024,0.3107,1.0,0.7273,1.0,0.5,0.7095
465,blue_jet_healthcare_ltd_2023_2024,0.32,1.0,0.8182,0.7,1.0,0.7095
466,new_delhi_television_ltd_2023_2024,0.3107,1.0,0.7273,0.8,1.0,0.7095
467,lgbalakrishnan_brosltd_2023_2024,0.3185,1.0,0.8182,0.7,1.0,0.7092
468,dhampur_bio_organics_ltd_2023_2024,0.2914,1.0,0.5455,1.0,1.0,0.7092
469,firstsource_solutions_ltd_2023_2024,0.2906,1.0,0.5455,1.0,1.0,0.709
470,godrej_agrovet_ltd_2023_2024,0.3174,1.0,0.8182,0.7,1.0,0.7089
471,kalpataru_projects_international_ltd_2023_2024,0.3259,1.0,0.9091,1.0,0.0,0.7087
472,jain_irrigation_systems_ltd_2023_2024,0.3787,1.0,0.4545,1.0,1.0,0.7083
473,techno_electric_engineering_company_ltd_2023_2024,0.3146,1.0,0.8182,0.7,1.0,0.7082
474,iifl_securities_ltd_2023_2024,0.2873,1.0,0.5455,1.0,1.0,0.7082
475,sterlite_technologies_ltd_2023_2024,0.3144,1.0,0.8182,0.7,1.0,0.7081
476,goodluck_india_ltd_2023_2024,0.3139,1.0,0.8182,0.7,1.0,0.708
477,gujarat_state_petronet_ltd_2023_2024,0.3139,1.0,0.8182,0.7,1.0,0.708
478,century_enka_ltd_2023_2024,0.3134,1.0,0.8182,0.7,1.0,0.7079
479,butterfly_gandhimathi_appliances_ltd_2023_2024,0.303,1.0,0.7273,1.0,0.5,0.7076
480,vardhman_special_steels_ltd_2023_2024,0.3117,1.0,0.8182,0.7,1.0,0.7075
481,isgec_heavy_engineering_ltd_2023_2024,0.2821,1.0,0.5455,1.0,1.0,0.7069
482,mishra_dhatu_nigam_ltd_2023_2024,0.2812,1.0,0.5455,1.0,1.0,0.7067
483,infosys_ltd_2022_2023,0.2813,1.0,0.5455,1.0,1.0,0.7067
484,linde_india_limited_2023_2024,0.3164,1.0,0.9091,1.0,0.0,0.7064
485,federalmogul_goetze_india_ltd_2023_2024,0.2981,1.0,0.7273,1.0,0.5,0.7063
486,siyaram_silk_mills_ltd_2023_2024,0.3057,1.0,0.8182,0.7,1.0,0.706
487,godrej_consumer_products_ltd_2023_2024,0.3052,1.0,0.8182,0.7,1.0,0.7058
488,thirumalai_chemicals_ltd_2023_2024,0.3039,1.0,0.8182,0.7,1.0,0.7055
489,asian_paints_ltd_2023_2024,0.3029,1.0,0.8182,0.7,1.0,0.7053
490,tatva_chintan_pharma_chem_ltd_2023_2024,0.3105,1.0,0.9091,1.0,0.0,0.7049
491,sterling_tools_ltd_2023_2024,0.3014,1.0,0.8182,0.7,1.0,0.7049
492,pfizer_ltd_2023_2024,0.3006,1.0,0.8182,0.7,1.0,0.7047
493,ddev_plastiks_industries_ltd_2023_2024,0.3003,1.0,0.8182,0.7,1.0,0.7046
494,360_one_wam_ltd_2023_2024,0.3638,1.0,0.4545,1.0,1.0,0.7046
495,nuvama_wealth_management_ltd_2023_2024,0.3634,1.0,0.4545,1.0,1.0,0.7045
496,psp_projects_ltd_2023_2024,0.3902,1.0,0.7273,0.7,1.0,0.7044
497,grp_ltd_2023_2024,0.2973,1.0,0.8182,0.7,1.0,0.7039
498,jyoti_resins_adhesives_ltd_2023_2024,0.2974,1.0,0.8182,0.7,1.0,0.7039
499,jk_tyre_industries_ltd_2023_2024,0.2955,1.0,0.8182,0.7,1.0,0.7034
500,prestige_estates_projects_ltd_2023_2024,0.2955,1.0,0.8182,0.7,1.0,0.7034
501,shreyas_shipping_logistics_ltd_2023_2024,0.3588,1.0,0.4545,1.0,1.0,0.7033
502,mahindra_cie_automotive_limited_2021_2022,0.295,1.0,0.8182,0.7,1.0,0.7033
503,shyam_metalics_and_energy_ltd_2023_2024,0.2942,1.0,0.8182,0.7,1.0,0.7031
504,coforge limited_brsr2023,0.3573,1.0,0.4545,1.0,1.0,0.703
505,gland_pharma_ltd_2023_2024,0.2931,1.0,0.8182,0.7,1.0,0.7028
506,godrej_properties_ltd_2023_2024,0.2932,1.0,0.8182,0.7,1.0,0.7028
507,apollo_tyres_ltd_2023_2024,0.2922,1.0,0.8182,0.7,1.0,0.7026
508,mindtree_ltd_2021_2022,0.2924,1.0,0.8182,0.7,1.0,0.7026
509,crisil_ltd_2022_2023,0.3528,1.0,0.4545,1.0,1.0,0.7018
510,maruti_suzuki_india_ltd_2023_2024,0.2973,1.0,0.9091,1.0,0.0,0.7016
511,jayant_agroorganics_ltd_2021_2022,0.2594,1.0,0.5455,1.0,1.0,0.7012
512,hdfc_asset_management_company_ltd_2023_2024,0.3462,1.0,0.4545,1.0,1.0,0.7002
513,dwarikesh_sugar_industries_ltd_2023_2024,0.2919,1.0,0.9091,1.0,0.0,0.7002
514,sona_blw_precision_forgings_ltd_2023_2024,0.2907,1.0,0.9091,1.0,0.0,0.6999
515,ismt_ltd_2022_2023,0.1809,0.6667,0.8182,1.0,1.0,0.6998
516,bharti_airtel_ltd_2023_2024,0.2808,1.0,0.8182,0.7,1.0,0.6997
517,usha_martin_ltd_2023_2024,0.2798,1.0,0.8182,0.7,1.0,0.6995
518,torrent_pharmaceuticals_ltd_2023_2024,0.2795,1.0,0.8182,0.7,1.0,0.6994
519,mahindra_mahindra_ltd_2023_2024,0.379,1.0,0.8182,1.0,0.0,0.6993
520,power_grid_corporation_of_india_ltd_2023_2024,0.2876,1.0,0.9091,1.0,0.0,0.6992
521,pnb_housing_finance_ltd_2023_2024,0.3376,1.0,0.4545,1.0,1.0,0.698
522,meghmani_finechem_ltd_2022_2023,0.2739,1.0,0.8182,0.7,1.0,0.698
523,united_drilling_tools_ltd_2023_2024,0.2709,1.0,0.8182,0.7,1.0,0.6973
524,waaree_renewable_technologies_ltd_2023_2024,0.242,1.0,0.5455,1.0,1.0,0.6969
525,bharti_hexacom_ltd_2023_2024,0.2695,1.0,0.8182,0.7,1.0,0.6969
526,icra_ltd_2023_2024,0.3316,1.0,0.4545,1.0,1.0,0.6965
527,carborundum_universal_ltd_2023_2024,0.2671,1.0,0.8182,0.7,1.0,0.6963
528,ntpc_ltd_2023_2024,0.3301,1.0,0.4545,1.0,1.0,0.6962
529,rattanindia_power_limited_2023_2024,0.3559,1.0,0.7273,0.7,1.0,0.6958
530,unichem_laboratories_ltd_2023_2024,0.3555,1.0,0.7273,0.7,1.0,0.6957
531,data_patterns_india_ltd_2023_2024,0.3545,1.0,0.7273,0.7,1.0,0.6954
532,zf_commercial_vehicle_control_systems_india_ltd_2023_2024,0.3545,1.0,0.7273,0.7,1.0,0.6954
533,jsw_infrastructure_ltd_2023_2024,0.3524,1.0,0.7273,0.7,1.0,0.6949
534,astrazeneca_pharma_india_ltd_2023_2024,0.3517,1.0,0.7273,0.7,1.0,0.6947
535,mahindra_lifespace_developers_ltd_2023_2024,0.3237,1.0,0.4545,1.0,1.0,0.6946
536,finolex_industries_ltd_2023_2024,0.3592,1.0,0.8182,1.0,0.0,0.6943
537,tata_communications_ltd_2023_2024,0.3495,1.0,0.7273,0.7,1.0,0.6942
538,great_eastern_shipping_coltd_2023_2024,0.3213,1.0,0.4545,1.0,1.0,0.694
539,3m_india_ltd_2023_2024,0.3462,1.0,0.7273,0.7,1.0,0.6934
540,syrma_sgs_technology_ltd_2023_2024,0.3185,1.0,0.4545,1.0,1.0,0.6933
541,syngene_international_ltd_2023_2024,0.354,1.0,0.8182,1.0,0.0,0.693
542,hariom_pipe_industries_ltd_2023_2024,0.3423,1.0,0.7273,0.7,1.0,0.6924
543,medi_assist_healthcare_services_ltd_2023_2024,0.3413,1.0,0.7273,0.7,1.0,0.6922
544,valiant_organics_ltd_2023_2024,0.2582,1.0,0.9091,1.0,0.0,0.6918
545,cartrade_tech_ltd_2023_2024,0.3116,1.0,0.4545,1.0,1.0,0.6915
546,nilkamal_ltd_2023_2024,0.3387,1.0,0.7273,0.7,1.0,0.6915
547,hdfc_life_insurance_company_ltd_2023_2024,0.3116,1.0,0.4545,1.0,1.0,0.6915
548,karnataka_bank_ltd_2023_2024,0.3092,1.0,0.4545,1.0,1.0,0.6909
549,adani_wilmar_ltd_2023_2024,0.4263,1.0,0.6364,0.7,1.0,0.6907
550,astral_ltd_2023_2024,0.3349,1.0,0.7273,0.7,1.0,0.6905
551,seamec_ltd_2023_2024,0.2162,1.0,0.5455,1.0,1.0,0.6904
552,gallantt_ispat_ltd_2023_2024,0.3428,1.0,0.8182,1.0,0.0,0.6903
553,rishabh_instruments_ltd_2023_2024,0.3967,1.0,0.3636,1.0,1.0,0.6901
554,dr_lal_pathlabs_ltd_2023_2024,0.3321,1.0,0.7273,0.7,1.0,0.6899
555,vinati_organics_ltd_2022_2023,0.24,1.0,0.8182,0.7,1.0,0.6896
556,allcargo_logistics_ltd_2023_2024,0.3304,1.0,0.7273,0.7,1.0,0.6894
557,gokul_agro_resources_ltd_2023_2024,0.3267,1.0,0.7273,0.7,1.0,0.6885
558,hitech_pipes_ltd_2023_2024,0.3262,1.0,0.7273,0.7,1.0,0.6884
559,dishman_carbogen_amcis_ltd_2023_2024,0.3261,1.0,0.7273,0.7,1.0,0.6883
560,colgatepalmolive_india_ltd_2023_2024,0.3257,1.0,0.7273,0.7,1.0,0.6882
561,ask_automotive_ltd_2023_2024,0.3338,1.0,0.8182,1.0,0.0,0.688
562,cesc_ltd_2023_2024,0.3246,1.0,0.7273,0.7,1.0,0.688
563,himadri_speciality_chemical_ltd_2023_2024,0.3312,1.0,0.8182,1.0,0.0,0.6873
564,iol_chemicals_pharmaceuticals_ltd_2023_2024,0.4744,1.0,0.2727,1.0,1.0,0.6868
565,ultratech_cement_ltd_2023_2024,0.3358,1.0,0.9091,0.7,0.5,0.6862
566,mukand_ltd_2023_2024,0.3164,1.0,0.7273,0.7,1.0,0.6859
567,jagran_prakashan_ltd_2023_2024,0.2841,1.0,0.4545,1.0,1.0,0.6847
568,filatex_india_ltd_2023_2024,0.3753,1.0,0.3636,1.0,1.0,0.6847
569,west_coast_paper_mills_ltd_2023_2024,0.3011,1.0,0.6364,1.0,0.5,0.6844
570,timken_india_ltd_2023_2024,0.2101,0.6667,0.7273,1.0,1.0,0.6843
571,rolex_rings_ltd_2023_2024,0.2824,1.0,0.4545,1.0,1.0,0.6842
572,welspun_enterprises_ltd_2023_2024,0.3094,1.0,0.7273,0.7,1.0,0.6842
573,state_bank_of_india_2023_2024,0.2812,1.0,0.4545,1.0,1.0,0.6839
574,jbchemicals_pharmaceuticals_ltd_2023_2024,0.3074,1.0,0.7273,0.7,1.0,0.6837
575,bank_of_india_2023_2024,0.3979,1.0,0.6364,0.7,1.0,0.6836
576,zomato_ltd_2022_2023,0.307,1.0,0.7273,0.7,1.0,0.6836
577,capacite_infraprojects_ltd_2023_2024,0.3161,1.0,0.8182,1.0,0.0,0.6836
578,nippon_life_india_asset_management_ltd_2023_2024,0.3979,1.0,0.6364,0.7,1.0,0.6836
579,grauer_weil_india_ltd_2023_2024,0.303,1.0,0.7273,0.7,1.0,0.6826
580,balmer_lawrie_coltd_2023_2024,0.3116,1.0,0.8182,1.0,0.0,0.6824
581,aarti_drugs_ltd_2023_2024,0.3024,1.0,0.7273,0.7,1.0,0.6824
582,gmr_power_and_urban_infra_ltd_2023_2024,0.3024,1.0,0.7273,0.7,1.0,0.6824
583,shriram_properties_ltd_2023_2024,0.3202,1.0,0.9091,0.5,1.0,0.6823
584,iifl_wealth_management_ltd_2021_2022,0.2713,1.0,0.4545,1.0,1.0,0.6815
585,ujjivan_small_finance_bank_ltd_2023_2024,0.2982,1.0,0.7273,0.7,1.0,0.6814
586,sagar_cements_ltd_2023_2024,0.3607,1.0,0.3636,1.0,1.0,0.6811
