,specificity,actionability,compliance,outcome_evidence,risk_tone,transparency,TOS_final,NameOfTheCompany,Sector,min_TOS,max_TOS,TOS_range,SRS,Risk_Category
308,0.0,0.7778,0.05832909090909091,0.25,0.7128727272727272,0.39090909090909093,0.3330585454545455,Kalpataru Projects International Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,17.03071645974385,Very High Risk
309,0.0,0.5556,0.068445,0.45,0.8375,0.6399999999999999,0.375559,Kalyan Jewellers India Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,27.454511860925972,High Risk
310,0.0,0.7778,0.10439999999999999,0.25,0.6666666666666666,0.2,0.3281066666666667,Kansai Nerolac Paints Limited (KNPL),Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,15.81620306480834,Very High Risk
311,0.6,0.7778,0.16096,0.7,0.7444333333333333,0.49333333333333335,0.586862,Kirloskar Oil Engines Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,79.27935145882522,Low Risk
312,0.0,0.7778,0.05722875,0.45,0.8083375,0.41000000000000003,0.40333950000000013,Kolte-Patil Developers Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,36.8445222731739,High Risk
313,0.0,0.7778,0.10735999999999998,0.25,1.0,0.585,0.381282,Kotak Mahindra Bank Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,30.60355708934706,High Risk
314,0.0,0.7778,0.04148,0.45,0.8375,0.6399999999999999,0.414606,Krishna Institute of Medical Sciences Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,49.21646531730791,Medium Risk
315,0.0,0.7778,0.07846199999999999,0.45,0.74,0.424,0.40145240000000004,Krsnaa Diagnostics Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,44.69367791094097,Medium Risk
316,0.0,0.7778,0.03847375,0.45,0.6458375000000001,0.36250000000000004,0.3809635,L&T Finance Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,30.520716130218737,High Risk
317,0.0,0.7778,0.06014,0.25,0.675,0.424,0.331288,L&T Technology Services Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,16.08393688374653,Very High Risk
318,0.0,0.7778,0.06039,0.25,0.6458250000000001,0.2,0.3172205,LAURUS LABS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,13.146227525719928,Very High Risk
319,0.0,0.7778,0.06039,0.45,0.8375,0.43999999999999995,0.4083880000000001,LIC Housing Finance Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,37.653751871552394,High Risk
320,0.65,0.7778,0.061566666666666665,0.7,0.7574000000000001,0.6055555555555555,0.5813911111111112,LTIMindtree Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,78.07565600132635,Low Risk
321,0.0,0.5556,0.038335,0.45,0.8375,0.2,0.347537,Landmark Cars Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,23.69819677912897,High Risk
322,0.45,1.0,0.09417470588235294,0.9,0.6514588235294118,0.42705882352941177,0.6428337647058824,Larsen & Toubro Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,100.0,Very Low Risk
323,0.0,0.7778,0.06588,0.45,0.90664,0.40399999999999997,0.4146,Latent View Analytics Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,36.7340362774696,High Risk
324,0.3,0.7778,0.041295000000000005,0.7,0.7638833333333334,0.38333333333333336,0.514374,Life Insurance Corporation of India,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,65.22041401966764,Low Risk
325,0.45,0.7778,0.0,0.7,0.675,0.2,0.51056,Linde India Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,65.11894424284053,Low Risk
326,0.0,0.5556,0.0732,0.25,0.675,0.2,0.27826,Lloyds Metals and Energy Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,2.958884839959495,Very High Risk
327,0.3,1.0,0.09976249999999999,0.7,0.8197875,0.4375,0.57880625,Lupin Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,77.30357283007514,Low Risk
328,0.0,0.5556,0.11948,0.45,0.7833333333333333,0.6366666666666666,0.3801826666666667,MACROTECH DEVELOPERS LIMITED,Construction,0.26362,0.6428337647058824,0.37921376470588236,30.737984091129324,High Risk
329,0.0,0.5556,0.05960571428571429,0.45,0.7809428571428573,0.5928571428571429,0.3657782857142857,MAHARASHTRA SCOOTERS LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,29.491316071439407,High Risk
330,0.0,0.7778,0.14665499999999998,0.25,0.61665,0.695,0.35630600000000007,MAITHAN ALLOYS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,22.732460414527438,High Risk
331,0.0,0.5556,0.07874500000000001,0.45,0.970825,0.2,0.36895150000000004,MARATHON NEXTGEN REALTY LIMITED,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,35.9163895762269,High Risk
332,0.0,0.5556,0.0488,0.25,0.675,0.45000000000000007,0.28588,MASTEK LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,4.82889903481508,Very High Risk
333,0.0,0.5556,0.113905,0.45,0.7194416666666665,0.6283333333333333,0.3722618333333333,MAX HEALTHCARE INSTITUTE LIMITED,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,34.65667455788815,High Risk
334,0.0,0.7778,0.104104,0.25,0.735,0.6179999999999999,0.3557808,MOIL Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,26.46043401019845,High Risk
335,0.0,0.7778,0.09972285714285713,0.25,0.6749999999999999,0.5785714285714285,0.3469331428571429,MOSCHIP TECHNOLOGIES LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,19.961814680810537,Very High Risk
336,0.0,0.7778,0.040016,0.25,0.74,0.41000000000000003,0.33306320000000006,MPS Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,16.523946203457232,Very High Risk
337,0.0,0.5556,0.08662,0.25,0.675,0.43999999999999995,0.29294400000000004,MRF Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,7.192096640221853,Very High Risk
338,0.0,0.7778,0.08018499999999999,0.45,0.9458333333333333,0.38333333333333336,0.420347,MSTC LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,38.15851439845729,High Risk
339,0.3,1.0,0.06063,0.7,0.7833333333333333,0.38333333333333336,0.5646260000000001,MUTHOOT FINANCE LIMITED,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,78.29081866053616,Low Risk
340,0.0,0.5556,0.0976,0.25,0.8833,0.5,0.31897000000000003,Mac Charles (India) Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,21.89957064614343,High Risk
341,0.0,0.7778,0.081645,0.25,0.6458250000000001,0.43499999999999994,0.3332215,Magellanic Cloud Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,16.563183176930746,Very High Risk
342,0.45,0.7778,0.045872,0.8,0.65166,0.404,0.5576004000000001,Mahanagar Gas Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,87.64495807235933,Very Low Risk
343,0.0,0.5556,0.042944,0.45,0.805,0.46399999999999997,0.3584088,Mahanagar Telephone Nigam Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,22.80622437699222,High Risk
344,0.0,0.5556,0.08479,0.25,0.675,0.4,0.290578,Maharashtra Seamless Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,6.611804024931812,Very High Risk
345,0.0,0.5556,0.08052000000000001,0.45,0.7638833333333332,0.5866666666666667,0.36794566666666667,Mahindra & Mahindra Financial Services Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,27.134814092209254,High Risk
346,0.3,1.0,0.06670636363636363,0.7,0.7318181818181819,0.6209090909090909,0.5725685454545455,Mahindra & Mahindra Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,75.7736937581866,Low Risk
347,0.0,0.7778,0.040511818181818184,0.45,0.7045454545454546,0.42000000000000004,0.3901169090909091,Mahindra EPC Irrigation Limited,Education,0.285907,0.4106292,0.1247222,83.55361683077199,Very Low Risk
348,0.65,0.7778,0.02074,0.7,0.675,0.2,0.5447080000000001,Mahindra Lifespace Developers Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,74.12389163088832,Low Risk
349,0.0,0.5556,0.0488,0.45,0.675,0.75,0.36088,Mahindra Logistics Limited,Transportation and Storage,0.27448,0.5792004000000001,0.30472040000000006,28.353861441505053,High Risk
350,0.0,0.7778,0.084424,0.45,0.8699999999999999,0.598,0.4243448,Man Infraconstruction Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,42.383693567837106,Medium Risk
351,0.5,1.0,0.039173000000000006,0.7,0.72833,0.41200000000000003,0.5862676,Manappuram Finance Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,83.91973828713446,Very Low Risk
352,0.0,0.7778,0.0582825,0.45,0.970825,0.375,0.41804900000000006,Mankind Pharma Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,37.87574314734757,High Risk
353,0.0,0.5556,0.06588,0.25,0.675,0.2,0.276796,Marico Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,3.231587277709822,Very High Risk
354,0.0,0.5556,0.09028,0.25,0.61665,0.43999999999999995,0.287841,Maruti Suzuki India Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,6.8400207846715535,Very High Risk
355,0.0,0.5556,0.11102,0.25,0.72085,0.2,0.29040900000000003,"Matrimony.com Limited (hereinafter referred to as “Matrimony”, 
“Matrimony.com”, “the Company”)",Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,5.951478016884552,Very High Risk
356,0.3,0.7778,0.08,0.7,0.8138666666666667,0.45999999999999996,0.5309466666666668,Max Financial Services Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,69.53091826450502,Low Risk
357,0.0,0.5556,0.0976,0.25,0.5583,0.2,0.27147,Medi Assist Healthcare Services Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,0.0,Very High Risk
358,0.0,0.7778,0.09848499999999999,0.25,0.77915,0.4,0.34817200000000004,Medplus Health Services Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,26.37352813246251,High Risk
359,0.0,0.5556,0.125606,0.25,0.65166,0.6619999999999999,0.30950720000000004,Metropolis Healthcare Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,13.078865795938876,Very High Risk
360,0.6,0.7778,0.06807,0.7,0.61665,0.64,0.562839,Mphasis Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,73.47724354684392,Low Risk
361,0.0,0.5556,0.05960571428571429,0.45,0.7809428571428573,0.5928571428571429,0.3657782857142857,Mufin Green Finance Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,26.57108436884441,High Risk
362,0.3,1.0,0.1112575,0.7,0.5875,0.43999999999999995,0.5580014999999999,Music Broadcast Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,72.27819832146058,Low Risk
363,0.5,0.7778,0.043964,0.8,0.74,0.39,0.5728527999999999,Muthoot Microfin Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,80.43058632947461,Very Low Risk
364,0.0,0.7778,0.06676714285714286,0.45,1.0,0.6357142857142857,0.43569914285714295,NATCO PHARMA LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,42.204672800269854,Medium Risk
365,0.0,0.5556,0.0488,0.25,0.675,0.2,0.27338,NATIONAL FERTILIZERS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,2.393768353859132,Very High Risk
366,0.0,0.5556,0.0,0.25,0.675,0.2,0.26362,NATIONAL STANDARD (INDIA) LIMITED,Construction,0.26362,0.6428337647058824,0.37921376470588236,0.0,Very High Risk
367,0.0,0.7778,0.061515,0.45,0.9458333333333333,0.42,0.4184463333333334,NAVA LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,45.45839472413051,Medium Risk
368,0.0,0.7778,0.08479,0.25,0.77915,0.41000000000000003,0.34593300000000005,NAVNEET EDUCATION LIMITED,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,23.245226491419427,High Risk
369,0.0,0.7778,0.04514,0.45,0.889575,0.41,0.4090455000000001,NAZARA TECHNOLOGIES LIMITED,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,47.16035660768389,Medium Risk
370,0.3,0.7778,0.08175571428571429,0.9,0.780942857142857,0.6271428571428571,0.5963625714285714,NBCC (India) Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,99.6915826158628,Very Low Risk
371,0.3,0.7778,0.0755175,0.7,0.7010375000000001,0.4225,0.5168922499999999,NDL Ventures Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,65.87540380090752,Low Risk
372,0.0,0.5556,0.10369999999999999,0.25,0.675,0.6749999999999999,0.30811,NHPC LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,12.008343085122505,Very High Risk
373,0.0,0.5556,0.057096,0.45,0.805,0.592,0.36763920000000005,"NIIT Learning Systems Limited (""NLSL""/""the Company"")",Education,0.285907,0.4106292,0.1247222,65.5313969766409,Low Risk
374,0.0,0.5556,0.05774666666666667,0.45,0.7833333333333333,0.5988888888888889,0.3659471111111111,NIIT Limited,Education,0.285907,0.4106292,0.1247222,64.17471076609544,Low Risk
375,0.0,0.5556,0.06588,0.45,0.9611000000000001,0.38333333333333336,0.37457266666666666,NLC INDIA LIMITED,Transportation and Storage,0.27448,0.5792004000000001,0.30472040000000006,32.847379652516416,High Risk
376,0.0,0.7778,0.04214545454545455,0.25,0.675,0.37727272727272726,0.3253527272727273,NMDC Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,17.23572467598613,Very High Risk
377,0.0,0.7778,0.04392,0.45,0.8916666666666666,0.38333333333333336,0.4076773333333334,NTPC LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,42.19361697397437,Medium Risk
378,0.0,0.5556,0.0488,0.25,0.675,0.75,0.30088000000000004,NUCLEUS SOFTWARE EXPORTS LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,8.54686872592616,Very High Risk
379,0.0,0.7778,0.079815,0.25,0.61665,0.43999999999999995,0.3301880000000001,Nahar Capital and Financial Services Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,17.31415060362443,Very High Risk
380,0.0,0.5556,0.038855,0.25,0.7097166666666667,0.4,0.28486266666666665,Naperol Investments Limited (formerly known as National Peroxide Limited),Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,5.525158182448898,Very High Risk
381,0.3,0.7778,0.080148,0.7,0.56332,0.44399999999999995,0.5051216000000001,National Aluminium Company Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,59.23144338999459,Medium Risk
382,0.0,0.7778,0.12118399999999999,0.45,0.7166600000000001,0.42799999999999994,0.4078628,Nelco Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,35.064122583939366,High Risk
383,0.0,0.7778,0.039173,0.25,0.675,0.596,0.3356946,Nestle India Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,17.67724350379667,Very High Risk
384,0.0,0.7778,0.10439999999999999,0.25,0.7055333333333333,0.38333333333333336,0.3411600000000001,New Delhi Television Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,18.53085666978978,Very High Risk
385,0.0,0.5556,0.0732,0.25,0.675,0.2,0.27826,Nilkamal Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,4.134342276850315,Very High Risk
386,0.0,0.5556,0.06588,0.25,0.675,0.42500000000000004,0.28804599999999997,Nippon Life India Asset Management Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,6.3531342783939575,Very High Risk
387,0.0,0.5556,0.0244,0.25,0.675,0.5,0.28350000000000003,Nirlon Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,5.242425737214183,Very High Risk
388,0.0,0.5556,0.035435714285714286,0.45,0.9071428571428571,0.2,0.3539214285714286,Novartis India Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,25.501162145002493,High Risk
389,0.0,0.5556,0.09394000000000001,0.25,0.61665,0.7,0.301573,Nureca Limited,Human Health and Social Work Activities,0.27147,0.5622995,0.29082949999999996,10.350738147264977,Very High Risk
390,0.0,0.7778,0.10260090909090908,0.45,0.7886272727272728,0.4436363636363636,0.41212472727272736,Nuvama Wealth Management Limited (formerly known as Edelweiss Securities Limited),Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,38.625664183243764,High Risk
391,0.0,0.7778,0.0488,0.45,1.0,0.45000000000000007,0.42282000000000003,Nuvoco Vistas Corporation Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,39.04589364081703,High Risk
392,0.6,1.0,0.07722,0.9,0.64,0.608,0.6698440000000001,ONMOBILE GLOBAL LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,100.0,Very Low Risk
393,0.3,0.7778,0.06039,0.7,0.6458375000000001,0.5775,0.51609675,ONWARD TECHNOLOGIES LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,61.89149229388814,Low Risk
394,0.0,0.5556,0.1268,0.25,0.8139,0.6766666666666666,0.32670333333333335,Oil India Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,15.472017109557413,Very High Risk
395,0.0,0.7778,0.1207025,0.45,0.6979249999999999,0.6399999999999999,0.416493,Oil and Natural Gas Corporation Limited.,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,37.494113684375755,High Risk
396,0.0,0.7778,0.055637,0.45,0.81416,0.46199999999999997,0.40620340000000005,One 97 Communications Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,34.65281599024406,High Risk
397,0.0,0.5556,0.0244,0.25,1.0,0.2,0.30100000000000005,Optiemus Infracom Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,10.556128026548157,Very High Risk
398,0.0,0.7778,0.072865,0.45,0.65555,0.3666666666666667,0.38902133333333333,Oracle Financial Services Software Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,30.393989117089603,High Risk
399,0.0,0.5556,0.0732,0.25,1.0,0.2,0.31076000000000004,Orient Green Power Company Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,12.811728825480373,Very High Risk
400,0.0,0.7778,0.082854,0.45,0.7166600000000001,0.468,0.4021968,PARADEEP PHOSPHATES LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,33.98778262490435,High Risk
401,0.0,0.7778,0.10107499999999998,0.45,0.7638833333333332,0.41666666666666663,0.4079966666666667,PATANJALI FOODS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,35.410276199009786,High Risk
402,0.45,0.7778,0.0732,0.7,0.675,0.45000000000000007,0.5377,PB FINTECH LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,67.24617420918783,Low Risk
403,0.0,0.5556,0.019786,0.25,0.675,0.2,0.2675772,PC Jeweller Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,0.9705553411773924,Very High Risk
404,0.0,0.7778,0.05731,0.45,0.7400000000000001,0.39866666666666667,0.3959553333333334,PCBL LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,32.45698084331283,High Risk
405,0.0,0.7778,0.037204,0.45,0.74,0.424,0.3932008000000001,PI INDUSTRIES LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,31.781395318416987,High Risk
406,0.5,0.7778,0.11826500000000001,0.7,0.725,0.6333333333333333,0.5683796666666666,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,79.26713686121019,Low Risk
407,0.0,0.5556,0.0488,0.25,1.0,0.2,0.30588000000000004,PIX TRANSMISSIONS LIMITED,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,18.228609194510483,Very High Risk
408,0.0,0.7778,0.042944,0.25,0.91166,0.404,0.35051480000000007,PNB GILTS LTD.,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,22.60109442783054,High Risk
409,0.3,0.7778,0.083475,0.7,0.77915,0.2,0.51517,PNB Housing Finance Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,65.42745139318772,Low Risk
410,0.0,0.5556,0.04096,0.25,0.7833333333333333,0.38333333333333336,0.29181199999999996,PNC Infratech Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,7.434329294946773,Very High Risk
411,0.3,1.0,0.07631357142857143,0.7,0.6863,0.4228571428571429,0.5600355714285714,PSP Projects Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,78.16582598431545,Low Risk
412,0.0,0.5556,0.0695,0.45,0.8375,0.2,0.35377000000000003,PTC India Financial Services Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,23.447762842758394,High Risk
413,0.0,0.7778,0.06250800000000001,0.25,0.7816600000000001,0.44799999999999995,0.34362760000000003,PTC India Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,28.814551478059762,High Risk
414,0.0,0.5556,0.0782625,0.25,0.7270749999999999,0.43999999999999995,0.29648,PVR INOX LIMITED,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,7.456264283200241,Very High Risk
415,0.0,0.5556,0.080032,0.45,0.82332,0.622,0.3755584,Paisalo Digital Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,29.1148647387446,High Risk
416,0.0,0.7778,0.05751,0.45,0.8311000000000001,0.3566666666666667,0.4030053333333334,Paramount Communications Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,36.75640135094791,High Risk
417,0.0,0.5556,0.021262857142857146,0.25,0.6416571428571428,0.41428571428571426,0.2752525714285714,Patel Engineering Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,3.067549891706485,Very High Risk
418,0.0,0.5556,0.04599,0.25,0.6750000000000002,0.45999999999999996,0.285818,Persistent Systems Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,4.8135314267584866,Very High Risk
419,0.0,0.7778,0.07896700000000001,0.45,0.7166600000000001,0.6,0.40801940000000003,Pfizer Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,35.41585184797609,High Risk
420,0.0,0.5556,0.059595,0.25,0.65555,0.43333333333333335,0.28526066666666666,Pidilite Industries Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,5.307658096627136,Very High Risk
421,0.65,0.7778,0.06049285714285715,0.9,0.6583285714285714,0.6128571428571428,0.6316342857142858,Piramal Enterprises Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,95.71948634692957,Very Low Risk
422,0.0,0.7778,0.062035,0.25,0.65555,0.42,0.3295220000000001,Piramal Pharma Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,16.163332177871396,Very High Risk
423,0.0,0.7778,0.061,0.25,0.7833333333333333,0.6033333333333333,0.35126,Pitti Engineering Limited,"Water Supply; Sewerage, Waste Management and Remediation Activities",0.27752,0.5897648000000001,0.3122448000000001,23.616085840340656,High Risk
424,0.0,0.5556,0.12525333333333333,0.45,0.6462888888888889,0.3933333333333333,0.35546622222222224,Poonawalla Fincorp Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,23.888945498280115,High Risk
425,0.0,0.5556,0.0,0.25,0.675,0.2,0.26362,Popular Vehicles and Services Limited,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,0.0,Very High Risk
426,0.0,0.7778,0.042944,0.45,0.84666,0.2,0.3938148000000001,Power Finance Corporation Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,33.86330331403618,High Risk
427,0.0,0.7778,0.0943,0.45,0.74917,0.404,0.40453700000000004,Power Grid Corporation of India Limited,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,41.24157960794778,Medium Risk
428,0.0,0.5556,0.0244,0.25,0.675,0.2,0.2685,Power Mech Projects Limited,Construction,0.26362,0.6428337647058824,0.37921376470588236,1.2868731185918096,Very High Risk
429,0.0,0.7778,0.06954,0.25,0.675,0.49,0.33646800000000004,Prakash Industries Limited,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,17.866930024787937,Very High Risk
430,0.0,0.7778,0.042944,0.45,0.675,0.37,0.38514880000000007,Prestige Estates Projects Limited,"Professional, Scientific and Technical Activities",0.24088,0.5974623333333334,0.35658233333333345,40.458762679399904,Medium Risk
431,0.45,0.7778,0.0244,0.7,0.675,0.2,0.51544,Prudent Corporate Advisory Services Limited,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,65.49767763797469,Low Risk
432,0.3,0.7778,0.082854,0.7,0.82332,0.424,0.5306628000000001,Punjab & Sind Bank,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,69.4570853385043,Low Risk
433,0.0,0.5556,0.0732,0.25,0.675,0.45000000000000007,0.29076,Punjab National Bank,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,7.059038087104412,Very High Risk
434,0.0,0.5556,0.04331,0.25,0.8375,0.43999999999999995,0.300532,Quess Corp Limited,Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,8.460611829092379,Very High Risk
435,0.0,0.5556,0.06588,0.25,0.7562500000000001,0.42500000000000004,0.29617099999999996,Quint Digital Limited (Formerly known as Quint Digital Media Limited),Information and Communication,0.26639799999999997,0.6698440000000001,0.40344600000000014,7.379674107563337,Very High Risk
436,0.0,0.5556,0.064475,0.25,0.8722166666666666,0.5866666666666667,0.31557,RADIANT CASH MANAGEMENT SERVICES LIMITED,Financial and Insurance Activities,0.26362,0.6480916470588235,0.3844716470588235,13.51204969141762,Very High Risk
437,0.0,0.5556,0.0976,0.25,0.5583,0.5,0.28647,RAJESH EXPORTS LIMITED,Manufacturing,0.26362,0.6713453333333333,0.40772533333333333,5.604263000582087,Very High Risk
438,0.0,0.5556,0.0451,0.25,0.675,0.2,0.27264,RAJNISH WELLNESS LIMITED,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,0.26362,0.6177271111111111,0.3541071111111111,2.5472518672943827,Very High Risk
439,0.0,0.5556,0.0732,0.25,0.675,0.2,0.27826,RAMCO INDUSTRIES LIMITED,"Electricity, Gas, Steam and Air Conditioning Supply",0.2685,0.5983539999999999,0.3298539999999999,2.958884839959495,Very High Risk
