Rank,Company,SS,AS,CCS,OES,RTS,TOS
1237,lloyds_steels_industries_ltd_2022_2023,0.0,0.0,0.2222,0.0,0.0,0.0556
1238,india_nippon_electricals_ltd_2023_2024,0.0,0.0,0.2222,0.0,0.0,0.0556
1239,aurobindo_pharma_ltd_2023_2024,0.0,0.0,0.2222,0.0,0.0,0.0556
1240,bajaj_electricals_ltd_2023_2024,0.0,0.0,0.2222,0.0,0.0,0.0556
1241,lloyds_engineering_works_ltd_2023_2024,0.0,0.0,0.2222,0.0,0.0,0.0556
1242,chemplast_sanmar_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1243,bharat_dynamics_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1244,hindustan_oil_exploration_coltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1245,hitachi_energy_india_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1246,coforge limited_brsr2023,0.0,0.0,0.0,0.0,0.5,0.05
1247,ugar_sugar_works_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1248,urja_global_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1249,banaras_beads_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1250,ahluwalia_contracts_india_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.05
1251,affle_india_ltd_2023_2024,0.0,0.0,0.1111,0.0,0.0,0.0278
1252,inox_india_ltd_2023_2024,0.0,0.0,0.1111,0.0,0.0,0.0278
1253,vodafone_idea_ltd_2023_2024,0.0,0.0,0.1111,0.0,0.0,0.0278
1254,venkys_india_ltd_2023_2024,0.0,0.0,0.1111,0.0,0.0,0.0278
1255,manorama_industries_ltd_2023_2024,0.0,0.0,0.1111,0.0,0.0,0.0278
1256,venkys (india) ltd._brsr2023,0.0,0.0,0.1111,0.0,0.0,0.0278
1257,idfc_limited_2022_2023,0.0,0.0,0.0,0.0,0.5,0.0
1258,national standard (india) ltd._brsr2023,0.0,0.0,0.0,0.0,0.5,0.0
1259,bengal_assam_company_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.0
1260,berger_paints_india_ltd_2023_2024,0.0,0.0,0.0,0.0,0.0,0.0
1261,mas_financial_services_ltd_2022_2023,0.0,0.0,0.0,0.0,0.5,0.0
1262,ngl_finechem_ltd_2023_2024,0.0,0.0,0.0,0.0,0.0,0.0
1263,azad_engineering_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.0
1264,national_standard_india_ltd_2023_2024,0.0,0.0,0.0,0.0,0.5,0.0
